figure_panel,record_type,record_id,order_index,family,edge,contour_kind,center_real,center_imag,half_real,half_imag,theta_center_pi,theta_half_pi,d_depth,d_index,d_lower,d_upper,lambda_depth,lambda_index,lambda_lower,lambda_upper,certified_bound_name,bound_raw,bound_midpoint,bound_radius,bound_lower_endpoint,threshold,strict_margin,upstream_path,upstream_sha256
C,overlap_cell,O-d06-lambda00,161,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,0,0.167,0.167375,overlapLower,[0.59778904793503188269566731106450415222939846276598275315198813317610129985675677 +/- 6.91e-81],0.59778904793503188269566731106450415222939846276598275315198813317610129985675677,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000691,0.59778904793503188269566731106450415222939846276598275315198813317610129985675676309,0.5,0.09778904793503188269566731106450415222939846276598275315198813317610129985675676309,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda01,162,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,1,0.167375,0.16775,overlapLower,[0.59715256149843871896889488389757404234565370424517508296882113123706814538436916 +/- 2.18e-81],0.59715256149843871896889488389757404234565370424517508296882113123706814538436916,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000218,0.59715256149843871896889488389757404234565370424517508296882113123706814538436915782,0.5,0.09715256149843871896889488389757404234565370424517508296882113123706814538436915782,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda02,163,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,2,0.16775,0.168125,overlapLower,[0.59648859218962314663633965557206065381524090530013519627135026715567893541446878 +/- 2.95e-81],0.59648859218962314663633965557206065381524090530013519627135026715567893541446878,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000295,0.59648859218962314663633965557206065381524090530013519627135026715567893541446877705,0.5,0.09648859218962314663633965557206065381524090530013519627135026715567893541446877705,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda03,164,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,3,0.168125,0.1685,overlapLower,[0.59579749013914940734991146194957001423350109299914045427887908718796383246904955 +/- 6.12e-81],0.59579749013914940734991146194957001423350109299914045427887908718796383246904955,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000612,0.59579749013914940734991146194957001423350109299914045427887908718796383246904954388,0.5,0.09579749013914940734991146194957001423350109299914045427887908718796383246904954388,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda04,165,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,4,0.1685,0.168875,overlapLower,[0.59507960926864494204319767084682219884807959749573258410482722579329949897043160 +/- 3.36e-81],0.59507960926864494204319767084682219884807959749573258410482722579329949897043160,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000336,0.59507960926864494204319767084682219884807959749573258410482722579329949897043159664,0.5,0.09507960926864494204319767084682219884807959749573258410482722579329949897043159664,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda05,166,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,5,0.168875,0.16925,overlapLower,[0.59433530699893113468473397830055510703010228356107529367269721978534581425279347 +/- 3.55e-81],0.59433530699893113468473397830055510703010228356107529367269721978534581425279347,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000355,0.59433530699893113468473397830055510703010228356107529367269721978534581425279346645,0.5,0.09433530699893113468473397830055510703010228356107529367269721978534581425279346645,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda06,167,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,6,0.16925,0.169625,overlapLower,[0.59356494425908481513927831778447051320917850233398853172205830460091318672793974 +/- 3.39e-81],0.59356494425908481513927831778447051320917850233398853172205830460091318672793974,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000339,0.59356494425908481513927831778447051320917850233398853172205830460091318672793973661,0.5,0.09356494425908481513927831778447051320917850233398853172205830460091318672793973661,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda07,168,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,7,0.169625,0.17,overlapLower,[0.59276888490716200790188789658344420006327487030986741890595922573432480578818304 +/- 3.65e-81],0.59276888490716200790188789658344420006327487030986741890595922573432480578818304,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000365,0.59276888490716200790188789658344420006327487030986741890595922573432480578818303635,0.5,0.09276888490716200790188789658344420006327487030986741890595922573432480578818303635,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda08,169,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,8,0.17,0.170375,overlapLower,[0.59194749565462843794172570871495214518220577866625308412730278210409653437186415 +/- 2.64e-81],0.59194749565462843794172570871495214518220577866625308412730278210409653437186415,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000264,0.59194749565462843794172570871495214518220577866625308412730278210409653437186414736,0.5,0.09194749565462843794172570871495214518220577866625308412730278210409653437186414736,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda09,170,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,9,0.170375,0.17075,overlapLower,[0.59110114580237516089938845985921142474588420437582273403956054564614732364490315 +/- 4.36e-81],0.59110114580237516089938845985921142474588420437582273403956054564614732364490315,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000436,0.59110114580237516089938845985921142474588420437582273403956054564614732364490314564,0.5,0.09110114580237516089938845985921142474588420437582273403956054564614732364490314564,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda10,171,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,10,0.17075,0.171125,overlapLower,[0.59023020706473002685887668100967875873278848415630573984056341487477886696378211 +/- 3.45e-81],0.59023020706473002685887668100967875873278848415630573984056341487477886696378211,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000345,0.59023020706473002685887668100967875873278848415630573984056341487477886696378210655,0.5,0.09023020706473002685887668100967875873278848415630573984056341487477886696378210655,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda11,172,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,11,0.171125,0.1715,overlapLower,[0.58933505329370957229763964056763585544127500850677230676742413280956042270540930 +/- 5.44e-81],0.58933505329370957229763964056763585544127500850677230676742413280956042270540930,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000544,0.58933505329370957229763964056763585544127500850677230676742413280956042270540929456,0.5,0.08933505329370957229763964056763585544127500850677230676742413280956042270540929456,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda12,173,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,12,0.1715,0.171875,overlapLower,[0.58841606030161871025290427087564421233233024631256185919935152563407103714590167 +/- 6.55e-81],0.58841606030161871025290427087564421233233024631256185919935152563407103714590167,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000655,0.58841606030161871025290427087564421233233024631256185919935152563407103714590166345,0.5,0.08841606030161871025290427087564421233233024631256185919935152563407103714590166345,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda13,174,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,13,0.171875,0.17225,overlapLower,[0.58747360561842336656090579176592073306442476385003019408112921260415939202174969 +/- 6.61e-81],0.58747360561842336656090579176592073306442476385003019408112921260415939202174969,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000661,0.58747360561842336656090579176592073306442476385003019408112921260415939202174968339,0.5,0.08747360561842336656090579176592073306442476385003019408112921260415939202174968339,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda14,175,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,14,0.17225,0.172625,overlapLower,[0.58650806828278115545136081458874602879588035636418781035903145921832736178335999 +/- 4.41e-81],0.58650806828278115545136081458874602879588035636418781035903145921832736178335999,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000441,0.58650806828278115545136081458874602879588035636418781035903145921832736178335998559,0.5,0.08650806828278115545136081458874602879588035636418781035903145921832736178335998559,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d06-lambda15,176,overlap,,dyadic_rectangle,,,,,,,3,6,0.001666666666666666666666666666666666666666666666666666666666666666666667,0.001944444444444444444444444444444444444444444444444444444444444444444444,4,15,0.172625,0.173,overlapLower,[0.58551982864255077384860608806571745741810547569202549214563400522393195317681445 +/- 5.24e-81],0.58551982864255077384860608806571745741810547569202549214563400522393195317681445,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000524,0.58551982864255077384860608806571745741810547569202549214563400522393195317681444476,0.5,0.08551982864255077384860608806571745741810547569202549214563400522393195317681444476,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda00,177,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,0,0.167,0.167375,overlapLower,[0.59770888453307949969597740806385586551508565278988933343039786865772099488744396 +/- 2.65e-81],0.59770888453307949969597740806385586551508565278988933343039786865772099488744396,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000265,0.59770888453307949969597740806385586551508565278988933343039786865772099488744395735,0.5,0.09770888453307949969597740806385586551508565278988933343039786865772099488744395735,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda01,178,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,1,0.167375,0.16775,overlapLower,[0.59706564396879681131158940750805099414547742563238111512252816299406282166050722 +/- 6.67e-81],0.59706564396879681131158940750805099414547742563238111512252816299406282166050722,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000667,0.59706564396879681131158940750805099414547742563238111512252816299406282166050721333,0.5,0.09706564396879681131158940750805099414547742563238111512252816299406282166050721333,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda02,179,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,2,0.16775,0.168125,overlapLower,[0.59639496564188195448855524326874483932697693195231191144549983799521854806356797 +/- 4.45e-81],0.59639496564188195448855524326874483932697693195231191144549983799521854806356797,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000445,0.59639496564188195448855524326874483932697693195231191144549983799521854806356796555,0.5,0.09639496564188195448855524326874483932697693195231191144549983799521854806356796555,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda03,180,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,3,0.168125,0.1685,overlapLower,[0.59569720131821360907481391730046401130564218499979814057200716579627704196638370 +/- 6.14e-81],0.59569720131821360907481391730046401130564218499979814057200716579627704196638370,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000614,0.59569720131821360907481391730046401130564218499979814057200716579627704196638369386,0.5,0.09569720131821360907481391730046401130564218499979814057200716579627704196638369386,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda04,181,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,4,0.1685,0.168875,overlapLower,[0.59497270647425374126600541978782377082411074358169307022317805147439492460346362 +/- 2.97e-81],0.59497270647425374126600541978782377082411074358169307022317805147439492460346362,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000297,0.59497270647425374126600541978782377082411074358169307022317805147439492460346361703,0.5,0.09497270647425374126600541978782377082411074358169307022317805147439492460346361703,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda05,182,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,5,0.168875,0.16925,overlapLower,[0.59422184013828710262358128879889231236173952520545401779238599389304069477981320 +/- 6.13e-81],0.59422184013828710262358128879889231236173952520545401779238599389304069477981320,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000613,0.59422184013828710262358128879889231236173952520545401779238599389304069477981319387,0.5,0.09422184013828710262358128879889231236173952520545401779238599389304069477981319387,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda06,183,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,6,0.16925,0.169625,overlapLower,[0.59344496466195508275131298012960287048369178281020666904042218283542343137919526 +/- 2.18e-81],0.59344496466195508275131298012960287048369178281020666904042218283542343137919526,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000218,0.59344496466195508275131298012960287048369178281020666904042218283542343137919525782,0.5,0.09344496466195508275131298012960287048369178281020666904042218283542343137919525782,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda07,184,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,7,0.169625,0.17,overlapLower,[0.59264244535716321711722220817884722645802838963611335567901258827565079397396104 +/- 6.68e-81],0.59264244535716321711722220817884722645802838963611335567901258827565079397396104,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000668,0.59264244535716321711722220817884722645802838963611335567901258827565079397396103332,0.5,0.09264244535716321711722220817884722645802838963611335567901258827565079397396103332,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda08,185,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,8,0.17,0.170375,overlapLower,[0.59181465031846027398363922934201762839410197932659870082001778216412161280631536 +/- 2.92e-81],0.59181465031846027398363922934201762839410197932659870082001778216412161280631536,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000292,0.59181465031846027398363922934201762839410197932659870082001778216412161280631535708,0.5,0.09181465031846027398363922934201762839410197932659870082001778216412161280631535708,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda09,186,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,9,0.170375,0.17075,overlapLower,[0.59096195021197412717734071758657301010749052341124480238215903359188591969405917 +/- 7.15e-81],0.59096195021197412717734071758657301010749052341124480238215903359188591969405917,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000715,0.59096195021197412717734071758657301010749052341124480238215903359188591969405916285,0.5,0.09096195021197412717734071758657301010749052341124480238215903359188591969405916285,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda10,187,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,10,0.17075,0.171125,overlapLower,[0.59008471802821561598940758428371453815457170742982725562463754328860713978369243 +/- 4.80e-81],0.59008471802821561598940758428371453815457170742982725562463754328860713978369243,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000480,0.59008471802821561598940758428371453815457170742982725562463754328860713978369242520,0.5,0.09008471802821561598940758428371453815457170742982725562463754328860713978369242520,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda11,188,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,11,0.171125,0.1715,overlapLower,[0.58918332888064834522220014218211857959696881315354060456314921057883999443051398 +/- 3.20e-81],0.58918332888064834522220014218211857959696881315354060456314921057883999443051398,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000320,0.58918332888064834522220014218211857959696881315354060456314921057883999443051397680,0.5,0.08918332888064834522220014218211857959696881315354060456314921057883999443051397680,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda12,189,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,12,0.1715,0.171875,overlapLower,[0.58825815978480307486783547590831474145015768078773088583384860166903015149056994 +/- 5.37e-81],0.58825815978480307486783547590831474145015768078773088583384860166903015149056994,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000537,0.58825815978480307486783547590831474145015768078773088583384860166903015149056993463,0.5,0.08825815978480307486783547590831474145015768078773088583384860166903015149056993463,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda13,190,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,13,0.171875,0.17225,overlapLower,[0.58730958940949803855185035880629758848763437125241128127996070396530830656419920 +/- 3.26e-81],0.58730958940949803855185035880629758848763437125241128127996070396530830656419920,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000326,0.58730958940949803855185035880629758848763437125241128127996070396530830656419919674,0.5,0.08730958940949803855185035880629758848763437125241128127996070396530830656419919674,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda14,191,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,14,0.17225,0.172625,overlapLower,[0.58633799792227885566289392214242805692355568568502559519515219064218913700205667 +/- 6.58e-81],0.58633799792227885566289392214242805692355568568502559519515219064218913700205667,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000658,0.58633799792227885566289392214242805692355568568502559519515219064218913700205666342,0.5,0.08633799792227885566289392214242805692355568568502559519515219064218913700205666342,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d07-lambda15,192,overlap,,dyadic_rectangle,,,,,,,3,7,0.001944444444444444444444444444444444444444444444444444444444444444444444,0.002222222222222222222222222222222222222222222222222222222222222222222222,4,15,0.172625,0.173,overlapLower,[0.58534376672194088497214965120823073782702694037082714926984657951506897826463322 +/- 6.61e-81],0.58534376672194088497214965120823073782702694037082714926984657951506897826463322,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000661,0.58534376672194088497214965120823073782702694037082714926984657951506897826463321339,0.5,0.08534376672194088497214965120823073782702694037082714926984657951506897826463321339,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
