amplitude,minimumMean,pointwiseExcludedByUpperBand,j-2Mean,j-2StandardError,j-2Ci95Lower,j-2Ci95Upper,j0Mean,j0StandardError,j0Ci95Lower,j0Ci95Upper
0.203,-0.0013008317672507394,True,0.006202386500789881,0.0008733288666145565,0.00449066192222535,0.007914111079354412,-0.0013008317672507394,3.0566733701022557e-05,-0.0013607425653047436,-0.0012409209691967352
0.20325000000000001,-0.00130503229694315,True,0.0062296533014883524,0.0008765254806454081,0.004511663359423353,0.007947643243553352,-0.00130503229694315,3.0667390655482806e-05,-0.0013651403826278963,-0.0012449242112584037
0.20350000000000001,-0.0013092426798643583,True,0.006256984116066866,0.0008797300362783887,0.004532713244961225,0.007981254987172509,-0.0013092426798643583,3.076834501886236e-05,-0.0013695486361013287,-0.001248936723627388
0.20375000000000001,-0.001313462928769175,True,0.006284379024226282,0.0008829425429240231,0.004553811640095197,0.008014946408357367,-0.001313462928769175,3.0869597102028614e-05,-0.0013739673390891509,-0.001252958518449199
0.20400000000000001,-0.001317693056412411,True,0.006311838105667466,0.0008861630099951247,0.004574958606077022,0.00804871760525791,-0.001317693056412411,3.097114721536626e-05,-0.0013783965049545288,-0.0012569896078702932
0.20425000000000001,-0.0013219330755488764,True,0.006339361440091272,0.0008893914469067742,0.004596154204153995,0.00808256867602855,-0.0013219330755488764,3.107299566878473e-05,-0.0013828361470596944,-0.0012610300040380583
0.20450000000000002,-0.001326182998933383,True,0.006366949107198562,0.0008926278630763015,0.004617398495569011,0.008116499718828113,-0.001326182998933383,3.1175142771725634e-05,-0.0013872862787659653,-0.0012650797191008007
0.20475000000000002,-0.0013304428393207416,True,0.006394601186690197,0.0008958722679232668,0.004638691541560594,0.0081505108318198,-0.0013304428393207416,3.127758883317001e-05,-0.0013917469134337548,-0.0012691387652077285
0.20500000000000002,-0.0013347126094657626,True,0.006422317758267039,0.0008991246708694401,0.004660033403362936,0.008184602113171142,-0.0013347126094657626,3.13803341616457e-05,-0.0013962180644225882,-0.001273207154508937
0.20525000000000002,-0.001338992322123258,True,0.0064500989016299465,0.0009023850813387835,0.004681424142205931,0.008218773661053962,-0.001338992322123258,3.148337906523449e-05,-0.0014006997450911175,-0.0012772848991553984
0.20550000000000002,-0.0013432819900480377,True,0.006477944696479778,0.000905653508757432,0.004702863819315211,0.008253025573644344,-0.0013432819900480377,3.158672385157915e-05,-0.0014051919687971329,-0.0012813720112989425
0.20575000000000002,-0.001347581625994913,True,0.006505855222517399,0.0009089299625536752,0.004724352495912196,0.008287357949122602,-0.001347581625994913,3.1690368827890555e-05,-0.0014096947488975785,-0.0012854685030922477
0.20600000000000002,-0.0013518912427186943,True,0.006533830559443666,0.0009122144521579392,0.004745890233214105,0.008321770885673227,-0.0013518912427186943,3.1794314300954675e-05,-0.0014142080987485654,-0.0012895743866888233
0.20625000000000002,-0.0013562108529741933,True,0.0065618707869594395,0.0009155069870027672,0.004767477092434016,0.008356264481484863,-0.0013562108529741933,3.1898560577139394e-05,-0.0014187320317053864,-0.0012936896742430002
0.20650000000000002,-0.0013605404695162205,True,0.006589975984765581,0.0009188075765228035,0.004789113134780886,0.008390838834750275,-0.0013605404695162205,3.200310796240135e-05,-0.0014232665611225272,-0.0012978143779099139
0.20675000000000002,-0.001364880105099587,True,0.00661814623256295,0.0009221162301547742,0.004810798421459593,0.008425494043666307,-0.001364880105099587,3.210795676229282e-05,-0.0014278117003536808,-0.0013019485098454931
0.20700000000000002,-0.0013692297724791035,True,0.006646381610052408,0.0009254329573374698,0.004832533013670967,0.008460230206433848,-0.0013692297724791035,3.2213107281968206e-05,-0.001432367462751761,-0.0013060920822064459
0.20725000000000002,-0.0013735894844095807,True,0.006674682196934815,0.0009287577675117277,0.004854316972611829,0.008495047421257802,-0.0013735894844095807,3.23185598261908e-05,-0.0014369338616689147,-0.0013102451071502468
0.20750000000000002,-0.0013779592536458302,True,0.006703048072911028,0.0009320906701204155,0.004876150359475014,0.008529945786347044,-0.0013779592536458302,3.242431469933928e-05,-0.0014415109104565353,-0.0013144075968351252
0.20775000000000002,-0.0013823390929426625,True,0.006731479317681914,0.0009354316746084129,0.004898033235449425,0.008564925399914403,-0.0013823390929426625,3.25303722054142e-05,-0.0014460986224652742,-0.0013185795634200507
0.20800000000000002,-0.0013867290150548883,True,0.00675997601094833,0.0009387807904225951,0.0049199656617200434,0.008599986360176616,-0.0013867290150548883,3.2636732648044396e-05,-0.0014506970110450552,-0.0013227610190647214
0.20825,-0.0013911290327373183,True,0.0067885382324111305,0.0009421380270118157,0.004941947699467972,0.00863512876535429,-0.0013911290327373183,3.274339633049332e-05,-0.0014553060895450853,-0.0013269519759295514
0.2085,-0.0013955391587447644,True,0.006817166061771187,0.0009455033938268914,0.00496397940987048,0.008670352713671893,-0.0013955391587447644,3.285036355566538e-05,-0.0014599258713138686,-0.0013311524461756602
0.20875,-0.001399959405832037,True,0.006845859578729353,0.0009488769003205829,0.00498606085410101,0.008705658303357695,-0.001399959405832037,3.295763462611202e-05,-0.0014645563696992164,-0.0013353624419648574
0.209,-0.0014043897867539472,True,0.006874618862986491,0.0009522585559475809,0.005008192093329233,0.00874104563264375,-0.0014043897867539472,3.306520984403803e-05,-0.0014691975980482617,-0.0013395819754596326
0.20925,-0.0014088303142653054,True,0.006903443994243463,0.0009556483701644881,0.005030373188721067,0.00877651479976586,-0.0014088303142653054,3.317308951130746e-05,-0.001473849569707468,-0.0013438110588231428
0.2095,-0.001413281001120923,True,0.006932335052201125,0.0009590463524298037,0.00505260420143871,0.00881206590296354,-0.001413281001120923,3.328127392944974e-05,-0.0014785122980226445,-0.0013480497042192014
0.20975,-0.0014177418600756107,True,0.0069612921165603395,0.0009624525122039086,0.005074885192640679,0.00884769904048,-0.0014177418600756107,3.338976339966559e-05,-0.0014831857963389552,-0.0013522979238122662
0.21,-0.0014222129038841795,True,0.0069903152670219675,0.0009658668589490481,0.005097216223481834,0.008883414310562101,-0.0014222129038841795,3.3498558222832925e-05,-0.001487870078000932,-0.001356555729767427
0.21025,-0.0014266941453014402,True,0.007019404583286867,0.0009692894021293164,0.005119597355113407,0.008919211811460326,-0.0014266941453014402,3.36076586995126e-05,-0.001492565156352485,-0.0013608231342503955
0.2105,-0.0014311855970822042,True,0.007048560145055902,0.0009727201512106423,0.005142028648683043,0.008955091641428761,-0.0014311855970822042,3.371706512995423e-05,-0.0014972710447369144,-0.001365100149427494
0.21075,-0.0014356872719812812,True,0.00707778203202993,0.0009761591156607719,0.005164510165334818,0.008991053898725043,-0.0014356872719812812,3.382677781410188e-05,-0.0015019877564969209,-0.0013693867874656415
0.211,-0.0014401991827534834,True,0.007107070323909813,0.0009796063049492554,0.005187041966209272,0.009027098681610354,-0.0014401991827534834,3.393679705159968e-05,-0.0015067153049746187,-0.0013736830605323481
0.21125,-0.0014447213421536211,True,0.007136425100396412,0.0009830617285474309,0.005209624112443447,0.009063226088349377,-0.0014447213421536211,3.404712314179733e-05,-0.001511453703511544,-0.0013779889807956983
0.2115,-0.0014492537629365052,True,0.007165846441190582,0.0009865253959284092,0.0052322566651709,0.009099436217210264,-0.0014492537629365052,3.415775638375572e-05,-0.0015162029654486665,-0.0013823045604243439
0.21175,-0.0014537964578569464,True,0.0071953344259931915,0.00098999731656706,0.005254939685521754,0.009135729166464629,-0.0014537964578569464,3.4268697076252235e-05,-0.0015209631041264008,-0.001386629811587492
0.212,-0.0014583494396697566,True,0.0072248891345050945,0.0009934774999399967,0.005277673234622701,0.009172105034387487,-0.0014583494396697566,3.437994551778625e-05,-0.0015257341328846178,-0.0013909647464548955
0.21225,-0.0014629127211297458,True,0.007254510646427155,0.0009969659555255613,0.005300457373597056,0.009208563919257255,-0.0014629127211297458,3.449150200658435e-05,-0.001530516065062651,-0.0013953093771968406
0.2125,-0.001467486314991725,True,0.007284199041460232,0.001000462692803811,0.005323292163564763,0.009245105919355701,-0.001467486314991725,3.460336684060571e-05,-0.0015353089139993122,-0.0013996637159841379
0.21275,-0.0014720702340105059,True,0.007313954399305187,0.0010039677212565039,0.005346177665642439,0.009281731132967935,-0.0014720702340105059,3.471554031754713e-05,-0.0015401126930328982,-0.0014040277749881136
0.213,-0.0014766644909408985,True,0.007343776799662879,0.0010074810503670829,0.005369113940943396,0.009318439658382362,-0.0014766644909408985,3.482802273484833e-05,-0.0015449274155012013,-0.0014084015663805957
0.21325,-0.0014812690985377137,True,0.007373666322234167,0.001011002689620665,0.005392101050577663,0.009355231593890671,-0.0014812690985377137,3.494081438969691e-05,-0.0015497530947415196,-0.0014127851023339078
0.2135,-0.001485884069555763,True,0.007403623046719914,0.001014532648504025,0.005415139055652025,0.009392107037787804,-0.001485884069555763,3.505391557903342e-05,-0.0015545897440906685,-0.0014171783950208577
0.21375,-0.001490509416749857,True,0.007433647052820979,0.0010180709365055823,0.005438228017270038,0.00942906608837192,-0.001490509416749857,3.5167326599556384e-05,-0.0015594373768849875,-0.0014215814566147264
0.214,-0.0014951451528748064,True,0.007463738420238224,0.0010216175631153875,0.005461367996532064,0.009466108843944384,-0.0014951451528748064,3.528104774772708e-05,-0.0015642960064603515,-0.0014259942992892612
0.21425,-0.0014997912906854227,True,0.007493897228672507,0.0010251725378251084,0.005484559054535295,0.00950323540280972,-0.0014997912906854227,3.5395079319774465e-05,-0.0015691656461521806,-0.0014304169352186648
0.2145,-0.0015044478429365163,True,0.007524123557824692,0.0010287358701280178,0.005507801252373776,0.009540445863275607,-0.0015044478429365163,3.550942161169997e-05,-0.0015740463092954481,-0.0014348493765775844
0.21475,-0.0015091148223828987,True,0.007554417487395636,0.0010323075695189792,0.005531094651138437,0.009577740323652835,-0.0015091148223828987,3.562407491928217e-05,-0.0015789380092246918,-0.0014392916355411057
0.215,-0.0015137922417793799,True,0.007584779097086199,0.0010358876454944334,0.00555443931191711,0.009615118882255289,-0.0015137922417793799,3.573903953808159e-05,-0.0015838407592740197,-0.00144374372428474
0.21525,-0.0015184801138807714,True,0.0076152084665972435,0.0010394761075523866,0.005577835295794566,0.009652581637399921,-0.0015184801138807714,3.5854315763445135e-05,-0.0015887545727771239,-0.0014482056549844189
0.2155,-0.001523178451441884,True,0.00764570567562963,0.0010430729651923968,0.005601282663852533,0.009690128687406728,-0.001523178451441884,3.596990389051089e-05,-0.0015936794630672852,-0.0014526774398164826
0.21575,-0.001527887267217529,True,0.007676270803884216,0.0010466782279155609,0.005624781477169717,0.009727760130598714,-0.001527887267217529,3.608580421421243e-05,-0.0015986154434773853,-0.0014571590909576728
0.216,-0.0015326065739625163,True,0.007706903931061866,0.0010502919052245022,0.0056483317968218415,0.009765476065301891,-0.0015326065739625163,3.620201702928339e-05,-0.0016035625273399118,-0.001461650620585121
0.21625,-0.0015373363844316582,True,0.007737605136863435,0.0010539140066233585,0.005671933683881653,0.009803276589845217,-0.0015373363844316582,3.63185426302619e-05,-0.0016085207279869715,-0.001466152040876345
0.2165,-0.0015420767113797644,True,0.00776837450098979,0.0010575445416177688,0.005695587199418963,0.009841161802560616,-0.0015420767113797644,3.643538131149476e-05,-0.001613490058750294,-0.0014706633640092347
0.21675,-0.0015468275675616467,True,0.0077992121031417875,0.0010611835197148613,0.0057192924045006595,0.009879131801782915,-0.0015468275675616467,3.655253336714203e-05,-0.0016184705329612451,-0.0014751846021620483
0.217,-0.0015515889657321152,True,0.00783011802302029,0.0010648309504232404,0.005743049360190738,0.00991718668584984,-0.0015515889657321152,3.666999909118097e-05,-0.00162346216395083,-0.0014797157675134004
0.21725,-0.0015563609186459817,True,0.007861092340326154,0.001068486843252977,0.005766858127550319,0.00995532655310199,-0.0015563609186459817,3.678777877741051e-05,-0.0016284649650497062,-0.0014842568722422571
0.2175,-0.001561143439058056,True,0.007892135134760241,0.0010721512077155931,0.0057907187676376785,0.009993551501882803,-0.001561143439058056,3.690587271945519e-05,-0.0016334789495881883,-0.0014888079285279238
0.21775,-0.0015659365397231503,True,0.007923246486023414,0.0010758240533240535,0.005814631341508269,0.010031861630538558,-0.0015659365397231503,3.702428121076931e-05,-0.001638504130896258,-0.0014933689485500425
0.218,-0.0015707402333960748,True,0.007954426473816533,0.0010795053895927503,0.005838595910214742,0.010070257037418325,-0.0015707402333960748,3.714300454464113e-05,-0.0016435405223035715,-0.001497939944488578
0.21825,-0.0015755545328316395,True,0.007985675177840454,0.001083195226037495,0.005862612534806963,0.010108737820873945,-0.0015755545328316395,3.7262043014196605e-05,-0.0016485881371394648,-0.0015025209285238143
0.2185,-0.0015803794507846575,True,0.008016992677796042,0.0010868935721755034,0.005886681276332056,0.010147304079260028,-0.0015803794507846575,3.738139691240353e-05,-0.0016536469887329685,-0.0015071119128363464
0.21875,-0.001585215000009938,True,0.00804837905338416,0.0010906004375253874,0.0059108021958344005,0.010185955910933919,-0.001585215000009938,3.750106653207535e-05,-0.0016587170904128058,-0.0015117129096070703
0.219,-0.0015900611932622925,True,0.00807983438430566,0.001094315831607141,0.005934975354355663,0.010224693414255656,-0.0015900611932622925,3.7621052165875065e-05,-0.0016637984555074076,-0.0015163239310171774
0.21925,-0.0015949180432965318,True,0.008111358750261406,0.0010980397639421303,0.00595920081293483,0.010263516687587982,-0.0015949180432965318,3.77413541063189e-05,-0.0016688910973449169,-0.0015209449892481467
0.2195,-0.0015997855628674664,True,0.008142952230952261,0.001101772244053083,0.005983478632608218,0.010302425829296304,-0.0015997855628674664,3.786197264578027e-05,-0.0016739950292531957,-0.0015255760964817372
0.21975,-0.0016046637647299084,True,0.008174614906079085,0.0011055132814640754,0.006007808874409498,0.010341420937748673,-0.0016046637647299084,3.798290807649329e-05,-0.0016791102645598353,-0.0015302172648999815
0.22,-0.0016095526616386677,True,0.008206346855342732,0.0011092628857005233,0.006032191599369707,0.010380502111315758,-0.0016095526616386677,3.81041606905565e-05,-0.0016842368165921585,-0.0015348685066851769
0.22025,-0.0016144522663485554,True,0.00823814815844407,0.0011130210662891706,0.006056626868517295,0.010419669448370843,-0.0016144522663485554,3.8225730779936545e-05,-0.001689374698677231,-0.0015395298340198796
0.2205,-0.0016193625916143825,True,0.008270018895083959,0.0011167878327580775,0.006081114742878127,0.01045892304728979,-0.0016193625916143825,3.834761863647162e-05,-0.0016945239241418668,-0.0015442012590868982
0.22075,-0.00162428365019096,True,0.008301959144963256,0.0011205631946366117,0.006105655283475497,0.010498263006451014,-0.00162428365019096,3.846982455187513e-05,-0.0016996845063126352,-0.0015488827940692846
