kind,index,tau,k,theta,stretch_norm,commutator_norm,combined_norm,q_profile,bulk_area,bottom_coefficient,normalized_bulk,trace_ratio,trace_ratio_over_k2,finite_box
profile,29,0.36249999999999999,,,,,,0.48432456895536247,0.5,,,,,
profile,30,0.375,,,,,,0.47236655274101469,0.5,,,,,
profile,31,0.38750000000000001,,,,,,0.46070378099896581,0.5,,,,,
profile,32,0.40000000000000002,,,,,,0.44932896411722156,0.5,,,,,
profile,33,0.41249999999999998,,,,,,0.43823499246494924,0.5,,,,,
profile,34,0.42499999999999999,,,,,,0.42741493194872671,0.5,,,,,
profile,35,0.4375,,,,,,0.41686201967850839,0.5,,,,,
profile,36,0.45000000000000001,,,,,,0.40656965974059911,0.5,,,,,
profile,37,0.46250000000000002,,,,,,0.39653141907499284,0.5,,,,,
profile,38,0.47499999999999998,,,,,,0.38674102345450123,0.5,,,,,
profile,39,0.48749999999999999,,,,,,0.37719235356315695,0.5,,,,,
profile,40,0.5,,,,,,0.36787944117144233,0.5,,,,,
profile,41,0.51249999999999996,,,,,,0.35879646540595161,0.5,,,,,
profile,42,0.52500000000000002,,,,,,0.34993774911115533,0.5,,,,,
profile,43,0.53749999999999998,,,,,,0.34129775530099371,0.5,,,,,
profile,44,0.55000000000000004,,,,,,0.33287108369807955,0.5,,,,,
profile,45,0.5625,,,,,,0.32465246735834974,0.5,,,,,
profile,46,0.57499999999999996,,,,,,0.31663676937905327,0.5,,,,,
profile,47,0.58750000000000002,,,,,,0.30881897968801986,0.5,,,,,
profile,48,0.59999999999999998,,,,,,0.30119421191220214,0.5,,,,,
profile,49,0.61250000000000004,,,,,,0.29375770032353277,0.5,,,,,
profile,50,0.625,,,,,,0.28650479686019009,0.5,,,,,
profile,51,0.63749999999999996,,,,,,0.27943096822140734,0.5,,,,,
profile,52,0.65000000000000002,,,,,,0.27253179303401259,0.5,,,,,
profile,53,0.66249999999999998,,,,,,0.26580295908892659,0.5,,,,,
profile,54,0.67500000000000004,,,,,,0.25924026064589151,0.5,,,,,
profile,55,0.6875,,,,,,0.25283959580474646,0.5,,,,,
profile,56,0.69999999999999996,,,,,,0.24659696394160649,0.5,,,,,
profile,57,0.71250000000000002,,,,,,0.24050846320834213,0.5,,,,,
profile,58,0.72499999999999998,,,,,,0.23457028809379765,0.5,,,,,
profile,59,0.73750000000000004,,,,,,0.22877872704522242,0.5,,,,,
profile,60,0.75,,,,,,0.22313016014842982,0.5,,,,,
profile,61,0.76249999999999996,,,,,,0.21762105686523289,0.5,,,,,
profile,62,0.77500000000000002,,,,,,0.21224797382674304,0.5,,,,,
profile,63,0.78749999999999998,,,,,,0.20700755268115265,0.5,,,,,
profile,64,0.80000000000000004,,,,,,0.20189651799465538,0.5,,,,,
profile,65,0.8125,,,,,,0.19691167520419406,0.5,,,,,
profile,66,0.82499999999999996,,,,,,0.19204990862075413,0.5,,,,,
profile,67,0.83750000000000002,,,,,,0.18730817948195702,0.5,,,,,
profile,68,0.84999999999999998,,,,,,0.18268352405273466,0.5,,,,,
profile,69,0.86250000000000004,,,,,,0.17817305177289841,0.5,,,,,
profile,70,0.875,,,,,,0.17377394345044514,0.5,,,,,
profile,71,0.88749999999999996,,,,,,0.16948344949947011,0.5,,,,,
profile,72,0.90000000000000002,,,,,,0.16529888822158653,0.5,,,,,
profile,73,0.91249999999999998,,,,,,0.16121764412977677,0.5,,,,,
profile,74,0.92500000000000004,,,,,,0.15723716631362761,0.5,,,,,
profile,75,0.9375,,,,,,0.15335496684492847,0.5,,,,,
profile,76,0.94999999999999996,,,,,,0.14956861922263506,0.5,,,,,
profile,77,0.96250000000000002,,,,,,0.14587575685622736,0.5,,,,,
profile,78,0.97499999999999998,,,,,,0.14227407158651359,0.5,,,,,
profile,79,0.98750000000000004,,,,,,0.13876131224295524,0.5,,,,,
profile,80,1,,,,,,0.1353352832366127,0.5,,,,,
profile,81,1.0125,,,,,,0.13199384318783022,0.5,,,,,
profile,82,1.0249999999999999,,,,,,0.12873490358780423,0.5,,,,,
profile,83,1.0375000000000001,,,,,,0.1255564274931972,0.5,,,,,
profile,84,1.05,,,,,,0.12245642825298191,0.5,,,,,
profile,85,1.0625,,,,,,0.11943296826671962,0.5,,,,,
profile,86,1.075,,,,,,0.11648415777349697,0.5,,,,,
profile,87,1.0874999999999999,,,,,,0.11360815367076377,0.5,,,,,
profile,88,1.1000000000000001,,,,,,0.11080315836233387,0.5,,,,,
profile,89,1.1125,,,,,,0.10806741863482926,0.5,,,,,
profile,90,1.125,,,,,,0.10539922456186433,0.5,,,,,
profile,91,1.1375,,,,,,0.1027969084352864,0.5,,,,,
profile,92,1.1499999999999999,,,,,,0.10025884372280375,0.5,,,,,
profile,93,1.1625000000000001,,,,,,0.097783444051350046,0.5,,,,,
profile,94,1.175,,,,,,0.095369162215549613,0.5,,,,,
profile,95,1.1875,,,,,,0.093014489210663492,0.5,,,,,
profile,96,1.2,,,,,,0.090717953289412512,0.5,,,,,
profile,97,1.2124999999999999,,,,,,0.088478119042087314,0.5,,,,,
profile,98,1.2250000000000001,,,,,,0.086293586499370495,0.5,,,,,
profile,99,1.2375,,,,,,0.084162990257310361,0.5,,,,,
profile,100,1.25,,,,,,0.0820849986238988,0.5,,,,,
profile,101,1.2625,,,,,,0.080058312786720542,0.5,,,,,
profile,102,1.2749999999999999,,,,,,0.078081666001153169,0.5,,,,,
profile,103,1.2875000000000001,,,,,,0.076153822798610327,0.5,,,,,
profile,104,1.3,,,,,,0.074273578214333877,0.5,,,,,
profile,105,1.3125,,,,,,0.072439757034251456,0.5,,,,,
profile,106,1.325,,,,,,0.070651213060429596,0.5,,,,,
profile,107,1.3374999999999999,,,,,,0.068906828394662584,0.5,,,,,
profile,108,1.3500000000000001,,,,,,0.067205512739749756,0.5,,,,,
profile,109,1.3625,,,,,,0.065546202718024332,0.5,,,,,
profile,110,1.375,,,,,,0.06392786120670757,0.5,,,,,
profile,111,1.3875,,,,,,0.06234947668967343,0.5,,,,,
profile,112,1.3999999999999999,,,,,,0.060810062625217973,0.5,,,,,
profile,113,1.4125000000000001,,,,,,0.05930865682943872,0.5,,,,,
profile,114,1.425,,,,,,0.057844320874838456,0.5,,,,,
profile,115,1.4375,,,,,,0.05641613950377735,0.5,,,,,
profile,116,1.45,,,,,,0.055023220056407231,0.5,,,,,
profile,117,1.4624999999999999,,,,,,0.053664691912730135,0.5,,,,,
profile,118,1.4750000000000001,,,,,,0.052339705948432381,0.5,,,,,
profile,119,1.4875,,,,,,0.051047434004154395,0.5,,,,,
profile,120,1.5,,,,,,0.049787068367863944,0.5,,,,,
profile,121,1.5125,,,,,,0.048557821270009974,0.5,,,,,
profile,122,1.5249999999999999,,,,,,0.047358924391140929,0.5,,,,,
profile,123,1.5375000000000001,,,,,,0.046189628381680101,0.5,,,,,
profile,124,1.55,,,,,,0.045049202393557801,0.5,,,,,
profile,125,1.5625,,,,,,0.04393693362340742,0.5,,,,,
profile,126,1.575,,,,,,0.042852126867040187,0.5,,,,,
profile,127,1.5874999999999999,,,,,,0.041794104084919917,0.5,,,,,
profile,128,1.6000000000000001,,,,,,0.040762203978366211,0.5,,,,,
profile,129,1.6125,,,,,,0.039755781576221304,0.5,,,,,
profile,130,1.625,,,,,,0.038774207831722009,0.5,,,,,
profile,131,1.6375,,,,,,0.037816869229325083,0.5,,,,,
profile,132,1.6499999999999999,,,,,,0.036883167401240015,0.5,,,,,
profile,133,1.6625000000000001,,,,,,0.035972518753429654,0.5,,,,,
profile,134,1.675,,,,,,0.035084354100845025,0.5,,,,,
profile,135,1.6875,,,,,,0.034218118311666032,0.5,,,,,
profile,136,1.7,,,,,,0.03337326996032608,0.5,,,,,
profile,137,1.7124999999999999,,,,,,0.032549280989103431,0.5,,,,,
profile,138,1.7250000000000001,,,,,,0.031745636378067939,0.5,,,,,
profile,139,1.7375,,,,,,0.030961833823176882,0.5,,,,,
profile,140,1.75,,,,,,0.030197383422318501,0.5,,,,,
profile,141,1.7625,,,,,,0.02945180736910729,0.5,,,,,
profile,142,1.7749999999999999,,,,,,0.028724639654239433,0.5,,,,,
profile,143,1.7875000000000001,,,,,,0.028015425774221808,0.5,,,,,
profile,144,1.8,,,,,,0.027323722447292559,0.5,,,,,
profile,145,1.8125,,,,,,0.026649097336355485,0.5,,,,,
profile,146,1.825,,,,,,0.025991128778755347,0.5,,,,,
profile,147,1.8374999999999999,,,,,,0.025349405522724945,0.5,,,,,
profile,148,1.8500000000000001,,,,,,0.024723526470339388,0.5,,,,,
profile,149,1.8625,,,,,,0.024113100426816865,0.5,,,,,
profile,150,1.875,,,,,,0.023517745856009107,0.5,,,,,
profile,151,1.8875,,,,,,0.02293709064192893,0.5,,,,,
profile,152,1.8999999999999999,,,,,,0.022370771856165601,0.5,,,,,
profile,153,1.9125000000000001,,,,,,0.021818435531042762,0.5,,,,,
profile,154,1.925,,,,,,0.021279736438377168,0.5,,,,,
profile,155,1.9375,,,,,,0.020754337873699742,0.5,,,,,
profile,156,1.95,,,,,,0.020241911445804391,0.5,,,,,
profile,157,1.9624999999999999,,,,,,0.019742136871492781,0.5,,,,,
profile,158,1.9750000000000001,,,,,,0.01925470177538692,0.5,,,,,
profile,159,1.9875,,,,,,0.018779301494684399,0.5,,,,,
profile,160,2,,,,,,0.018315638888734179,0.5,,,,,
profile,161,2.0125000000000002,,,,,,0.017863424153314034,0.5,,,,,
profile,162,2.0249999999999999,,,,,,0.017422374639493515,0.5,,,,,
profile,163,2.0375000000000001,,,,,,0.016992214676969066,0.5,,,,,
profile,164,2.0499999999999998,,,,,,0.016572675401761255,0.5,,,,,
profile,165,2.0625,,,,,,0.016163494588165874,0.5,,,,,
profile,166,2.0750000000000002,,,,,,0.015764416484854486,0.5,,,,,
profile,167,2.0874999999999999,,,,,,0.015375191655021433,0.5,,,,,
profile,168,2.1000000000000001,,,,,,0.014995576820477703,0.5,,,,,
profile,169,2.1124999999999998,,,,,,0.014625334709594222,0.5,,,,,
profile,170,2.125,,,,,,0.014264233908999256,0.5,,,,,
profile,171,2.1375000000000002,,,,,,0.013912048718937619,0.5,,,,,
profile,172,2.1499999999999999,,,,,,0.013568559012200934,0.5,,,,,
profile,173,2.1625000000000001,,,,,,0.013233550096540928,0.5,,,,,
profile,174,2.1749999999999998,,,,,,0.012906812580479873,0.5,,,,,
profile,175,2.1875,,,,,,0.012588142242433998,0.5,,,,,
profile,176,2.2000000000000002,,,,,,0.012277339903068436,0.5,,,,,
profile,177,2.2124999999999999,,,,,,0.011974211300803622,0.5,,,,,
profile,178,2.2250000000000001,,,,,,0.011678566970395442,0.5,,,,,
profile,179,2.2374999999999998,,,,,,0.011390222124513377,0.5,,,,,
profile,180,2.25,,,,,,0.011108996538242306,0.5,,,,,
profile,181,2.2625000000000002,,,,,,0.010834714436436152,0.5,,,,,
profile,182,2.2749999999999999,,,,,,0.010567204383852655,0.5,,,,,
profile,183,2.2875000000000001,,,,,,0.010306299178000741,0.5,,,,,
profile,184,2.2999999999999998,,,,,,0.010051835744633586,0.5,,,,,
profile,185,2.3125,,,,,,0.0098036550358218278,0.5,,,,,
profile,186,2.3250000000000002,,,,,,0.0095616019305435045,0.5,,,,,
profile,187,2.3374999999999999,,,,,,0.0093255251377283264,0.5,,,,,
profile,188,2.3500000000000001,,,,,,0.0090952771016958155,0.5,,,,,
profile,189,2.3624999999999998,,,,,,0.0088707139099282583,0.5,,,,,
profile,190,2.375,,,,,,0.0086516952031206341,0.5,,,,,
profile,191,2.3875000000000002,,,,,,0.0084380840874515306,0.5,,,,,
profile,192,2.3999999999999999,,,,,,0.0082297470490200302,0.5,,,,,
profile,193,2.4125000000000001,,,,,,0.008026553870395154,0.5,,,,,
profile,194,2.4249999999999998,,,,,,0.0078283775492257734,0.5,,,,,
profile,195,2.4375,,,,,,0.0076350942188599617,0.5,,,,,
profile,196,2.4500000000000002,,,,,,0.0074465830709243381,0.5,,,,,
profile,197,2.4624999999999999,,,,,,0.0072627262798148915,0.5,,,,,
profile,198,2.4750000000000001,,,,,,0.0070834089290521185,0.5,,,,,
profile,199,2.4874999999999998,,,,,,0.0069085189394545322,0.5,,,,,
profile,200,2.5,,,,,,0.006737946999085467,0.5,,,,,
profile,201,2.5125000000000002,,,,,,0.0065715864949296128,0.5,,,,,
profile,202,2.5249999999999999,,,,,,0.0064093334462563831,0.5,,,,,
profile,203,2.5375000000000001,,,,,,0.0062510864396285613,0.5,,,,,
profile,204,2.5499999999999998,,,,,,0.0060967465655156379,0.5,,,,,
profile,205,2.5625,,,,,,0.0059462173564720942,0.5,,,,,
profile,206,2.5750000000000002,,,,,,0.0057994047268421414,0.5,,,,,
profile,207,2.5874999999999999,,,,,,0.005656216913953108,0.5,,,,,
profile,208,2.6000000000000001,,,,,,0.0055165644207607716,0.5,,,,,
profile,209,2.6124999999999998,,,,,,0.0053803599599108205,0.5,,,,,
profile,210,2.625,,,,,,0.0052475183991813846,0.5,,,,,
profile,211,2.6375000000000002,,,,,,0.0051179567082726514,0.5,,,,,
profile,212,2.6499999999999999,,,,,,0.004991593906910217,0.5,,,,,
profile,213,2.6625000000000001,,,,,,0.0048683510142297631,0.5,,,,,
profile,214,2.6749999999999998,,,,,,0.0047481509994114776,0.5,,,,,
profile,215,2.6875,,,,,,0.0046309187335332458,0.5,,,,,
profile,216,2.7000000000000002,,,,,,0.0045165809426126659,0.5,,,,,
profile,217,2.7124999999999999,,,,,,0.0044050661618084061,0.5,,,,,
profile,218,2.7250000000000001,,,,,,0.0042963046907523398,0.5,,,,,
profile,219,2.7374999999999998,,,,,,0.0041902285499845794,0.5,,,,,
profile,220,2.75,,,,,,0.0040867714384640666,0.5,,,,,
profile,221,2.7625000000000002,,,,,,0.0039858686921282905,0.5,,,,,
profile,222,2.7749999999999999,,,,,,0.0038874572434761303,0.5,,,,,
profile,223,2.7875000000000001,,,,,,0.0037914755821486078,0.5,,,,,
profile,224,2.7999999999999998,,,,,,0.003697863716482932,0.5,,,,,
profile,225,2.8125,,,,,,0.0036065631360157305,0.5,,,,,
profile,226,2.8250000000000002,,,,,,0.0035175167749121284,0.5,,,,,
profile,227,2.8374999999999999,,,,,,0.0034306689762977345,0.5,,,,,
profile,228,2.8500000000000001,,,,,,0.003345965457471272,0.5,,,,,
profile,229,2.8624999999999998,,,,,,0.0032633532759761483,0.5,,,,,
profile,230,2.875,,,,,,0.0031827807965096669,0.5,,,,,
profile,231,2.8875000000000002,,,,,,0.0031041976586493087,0.5,,,,,
profile,232,2.8999999999999999,,,,,,0.0030275547453758153,0.5,,,,,
profile,233,2.9125000000000001,,,,,,0.0029528041523734466,0.5,,,,,
profile,234,2.9249999999999998,,,,,,0.002879899158088243,0.5,,,,,
profile,235,2.9375,,,,,,0.0028087941945255128,0.5,,,,,
profile,236,2.9500000000000002,,,,,,0.0027394448187683684,0.5,,,,,
profile,237,2.9624999999999999,,,,,,0.0026718076851994506,0.5,,,,,
profile,238,2.9750000000000001,,,,,,0.0026058405184084983,0.5,,,,,
profile,239,2.9874999999999998,,,,,,0.0025415020867688583,0.5,,,,,
profile,240,3,,,,,,0.0024787521766663585,0.5,,,,,
scaling,0,,1,,,,,,,0.125,0.0625,2,2,
scaling,1,,2,,,,,,,0.5,0.0625,8,2,
scaling,2,,4,,,,,,,2,0.0625,32,2,
scaling,3,,8,,,,,,,8,0.0625,128,2,
scaling,4,,16,,,,,,,32,0.0625,512,2,
scaling,5,,32,,,,,,,128,0.0625,2048,2,
scaling,6,,64,,,,,,,512,0.0625,8192,2,
scaling,7,,128,,,,,,,2048,0.0625,32768,2,
box,0,,1,0.25,,,,,,,,,,0.024591833767960411
box,1,,2,0.25,,,,,,,,,,0.024591833767960411
box,2,,4,0.25,,,,,,,,,,0.024591833767960411
box,3,,8,0.25,,,,,,,,,,0.024591833767960411
box,4,,16,0.25,,,,,,,,,,0.024591833767960411
box,5,,32,0.25,,,,,,,,,,0.024591833767960411
box,6,,64,0.25,,,,,,,,,,0.024591833767960411
box,7,,128,0.25,,,,,,,,,,0.024591833767960411
box,0,,1,0.5,,,,,,,,,,0.039507534926784854
box,1,,2,0.5,,,,,,,,,,0.039507534926784854
box,2,,4,0.5,,,,,,,,,,0.039507534926784854
box,3,,8,0.5,,,,,,,,,,0.039507534926784854
box,4,,16,0.5,,,,,,,,,,0.039507534926784854
box,5,,32,0.5,,,,,,,,,,0.039507534926784854
box,6,,64,0.5,,,,,,,,,,0.039507534926784854
box,7,,128,0.5,,,,,,,,,,0.039507534926784854
box,0,,1,1,,,,,,,,,,0.054041544797711706
box,1,,2,1,,,,,,,,,,0.054041544797711706
box,2,,4,1,,,,,,,,,,0.054041544797711706
box,3,,8,1,,,,,,,,,,0.054041544797711706
box,4,,16,1,,,,,,,,,,0.054041544797711706
box,5,,32,1,,,,,,,,,,0.054041544797711706
box,6,,64,1,,,,,,,,,,0.054041544797711706
box,7,,128,1,,,,,,,,,,0.054041544797711706
box,0,,1,inf,,,,,,,,,,0.0625
box,1,,2,inf,,,,,,,,,,0.0625
box,2,,4,inf,,,,,,,,,,0.0625
box,3,,8,inf,,,,,,,,,,0.0625
box,4,,16,inf,,,,,,,,,,0.0625
box,5,,32,inf,,,,,,,,,,0.0625
box,6,,64,inf,,,,,,,,,,0.0625
box,7,,128,inf,,,,,,,,,,0.0625
