caseId,family,pathId,N,dimension,start,end,tau,mu,gammaAbs,c,Lambda,p,kappa,sign,norm,muWeightExponentA,laplacianWeightExponentB,gain,logGain,xmuLogBound,kineticLogBound,boundMargin,inputMeanFraction,inputK1Fraction,inputK2Fraction,inputTailFraction,outputMeanFraction,outputK1Fraction,outputK2Fraction,outputTailFraction,rk4Steps,finiteDimensionalOnly
R073B-W0155,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-08,0.0001,-0.0004,-4.0,0.5,4.0,-1,xmu,0.0,0.0,1.0000000000783964,7.83964004793881e-11,0.000559378499407717,0.7651866726670193,0.7651866725886229,0.999999989756204,1.0236305761517763e-08,7.49028449355079e-12,5.4150380499834726e-20,0.9999999903024126,9.583146905539846e-09,1.1444059550047638e-10,7.041015615148905e-21,300,True
R073B-W0155,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-08,0.0001,-0.0004,-4.0,0.5,4.0,-1,hminus1,0.0,1.0,1.00000000004377,4.377009865567903e-11,0.000559378499407717,0.7651866726670193,0.7651866726232492,0.9999999897417639,1.023630580802005e-08,2.1930329047286473e-11,4.630717118006558e-19,0.9999999903864504,9.583146886038944e-09,3.040273961619452e-11,7.700711041251523e-22,300,True
R073B-W0155,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-08,0.0001,-0.0004,-4.0,0.5,4.0,-1,balanced_l2,1.0,0.0,1.1461074375251492,0.13637136392023436,0.000559378499407717,0.7651866726670193,0.6288153087467849,0.9549989161409044,0.04498572279286036,1.536106593441545e-05,3.00919468332967e-13,0.7270298018941784,0.264829934892102,0.008140263213695776,2.3780397199713516e-14,300,True
R073B-W0155,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-08,0.0001,-0.0004,-4.0,0.5,4.0,-1,kinetic,1.0,1.0,1.1426112203889756,0.13331618730987357,0.000559378499407717,0.7651866726670193,0.6318704853571457,0.9543727543033644,0.045623360611863686,3.885082441665295e-06,2.3302672605010546e-12,0.7310061992900951,0.2669475569530151,0.002046243756886992,2.84095154781111e-15,300,True
R073B-W0155,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-08,0.0001,-0.0004,-4.0,0.5,4.0,-1,kinetic_under,0.5,1.0,1.000016291905613,1.6291772901377784e-05,0.000559378499407717,0.7651866726670193,0.7651703808941179,0.9999907153346131,9.283968431354251e-06,6.969549539134308e-10,4.725014035466718e-16,0.9999581255476709,4.159421455836788e-05,2.802377707200036e-07,7.554873583855632e-19,300,True
R073B-W0155,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-08,0.0001,-0.0004,-4.0,0.5,4.0,-1,kinetic_over,1.5,1.0,50.391673659867195,3.919825956268082,0.000559378499407717,0.7651866726670193,-3.1546392836010626,0.9999131187420953,8.687053897470845e-05,1.0718925516943924e-08,4.488219036822211e-15,0.00039377187729170316,0.9886254991947679,0.010980728927940242,2.7709227416131517e-21,300,True
R073B-W0156,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-07,0.00031622776601683794,-0.0012649110640673518,-4.0,0.5,4.0,-1,raw_q,-2.0,0.0,1619.1845213933757,7.389677919631309,0.0017688588493379855,0.7651866051670193,-6.624491314464289,0.9999999184736686,8.148610624720038e-08,4.022501028874157e-11,5.681586141971028e-18,3.814233114013323e-07,0.9574541978798282,0.04254542069686052,1.5256673242317055e-25,300,True
R073B-W0156,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-07,0.00031622776601683794,-0.0012649110640673518,-4.0,0.5,4.0,-1,xmu,0.0,0.0,1.0000000007839391,7.839391355215791e-10,0.0017688588493379855,0.7651866051670193,0.7651866043830802,0.9999998975620853,1.023630117249366e-07,7.490302007563266e-11,5.415036983429408e-18,0.9999999030241684,9.583142581710464e-08,1.144405740905766e-09,7.041007664234016e-19,300,True
R073B-W0156,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-07,0.00031622776601683794,-0.0012649110640673518,-4.0,0.5,4.0,-1,hminus1,0.0,1.0,1.0000000004376721,4.3767212067195074e-10,0.0017688588493379855,0.7651866051670193,0.7651866047293472,0.9999998974176796,1.0236301637997007e-07,2.1930401251313795e-10,4.630715174809865e-17,0.9999999038645488,9.583142386772482e-08,3.040273357612809e-10,7.700703272964845e-20,300,True
R073B-W0156,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-07,0.00031622776601683794,-0.0012649110640673518,-4.0,0.5,4.0,-1,balanced_l2,1.0,0.0,1.1461073675510296,0.13637130286651508,0.0017688588493379855,0.7651866051670193,0.6288153023005042,0.9549989021732624,0.04498573661062774,1.5361213100455645e-05,3.0091956490844323e-12,0.7270298274388635,0.2648299096536519,0.008140262907246955,2.3780365474059904e-13,300,True
R073B-W0156,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-07,0.00031622776601683794,-0.0012649110640673518,-4.0,0.5,4.0,-1,kinetic,1.0,1.0,1.1426111395964396,0.13331611660118683,0.0017688588493379855,0.7651866051670193,0.6318704885658325,0.9543727415813745,0.04562337277046984,3.885624852976761e-06,2.3302678318048152e-11,0.731006240153318,0.26694751615388534,0.0020462436927681446,2.8409480198865995e-14,300,True
R073B-W0156,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-07,0.00031622776601683794,-0.0012649110640673518,-4.0,0.5,4.0,-1,kinetic_under,0.5,1.0,1.0000514933829523,5.14920572135616e-05,0.0017688588493379855,0.7651866051670193,0.7651351131098058,0.9999706157546225,2.9382025430624157e-05,2.219931908156651e-09,1.4952572186872685e-14,0.9998675692440364,0.0001315446310436116,8.861249200083994e-07,2.390672097873388e-17,300,True
R073B-W0156,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-07,0.00031622776601683794,-0.0012649110640673518,-4.0,0.5,4.0,-1,kinetic_over,1.5,1.0,28.35203458009569,3.3446987940923445,0.0017688588493379855,0.7651866051670193,-2.5795121889253254,0.9997257746918966,0.00027419148507225837,3.382288957053903e-08,1.4166089762436135e-13,0.0012436906921720584,0.9877889859160076,0.01096732339182037,2.7607561265679836e-19,300,True
R073B-W0157,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-06,0.001,-0.004,-4.0,0.5,4.0,-1,raw_q,-2.0,0.0,512.031424494399,6.238385999121703,0.005593109994077169,0.7651859301670193,-5.473200068954683,0.9999991847410136,8.148567133357087e-07,4.0227249342987667e-10,5.681559257970248e-16,3.814221961470938e-06,0.9574509178485189,0.04254526792951967,1.5322753945326566e-22,300,True
R073B-W0157,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-06,0.001,-0.004,-4.0,0.5,4.0,-1,xmu,0.0,0.0,1.0000000078373745,7.83737449642984e-09,0.005593109994077169,0.7651859301670193,0.7651859223296448,0.9999989756254234,1.0236255283071535e-06,7.490477148179671e-10,5.415016016147571e-16,0.9999990302460295,9.5830993438715e-07,1.1444035998904106e-08,7.040928123802417e-17,300,True
R073B-W0157,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-06,0.001,-0.004,-4.0,0.5,4.0,-1,hminus1,0.0,1.0,1.0000000043747654,4.374765429227826e-09,0.005593109994077169,0.7651859301670193,0.7651859257922539,0.9999989741808892,1.0236259937798372e-06,2.19311232956968e-09,4.630695449042036e-15,0.9999990386499934,9.583097394056397e-07,3.0402673178881963e-09,7.700625572686494e-18,300,True
R073B-W0157,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-06,0.001,-0.004,-4.0,0.5,4.0,-1,balanced_l2,1.0,0.0,1.1461066678097294,0.1363706923290265,0.005593109994077169,0.7651859301670193,0.6288152378379928,0.9549987624969175,0.044985874788227284,1.5362684763261935e-05,3.009205306804885e-11,0.7270300828857401,0.26482965726912033,0.00814025984276151,2.3780048218974763e-12,300,True
R073B-W0157,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-06,0.001,-0.004,-4.0,0.5,4.0,-1,kinetic,1.0,1.0,1.142610331671381,0.13331540951430812,0.005593109994077169,0.7651859301670193,0.6318705206527112,0.9543726143614555,0.04562349435654664,3.891048970553214e-06,2.330273544797039e-10,0.7310066487852265,0.2669471081629106,0.002046243051578972,2.840912740797408e-13,300,True
R073B-W0157,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-06,0.001,-0.004,-4.0,0.5,4.0,-1,kinetic_under,0.5,1.0,1.000162574604676,0.00016256139085714995,0.005593109994077169,0.7651859301670193,0.7650233687761622,0.9999068434207393,9.314939058051342e-05,7.188206254560353e-09,4.739176958280957e-13,0.9995810971583786,0.00041610131800372735,2.801523616863408e-06,7.576004058249856e-16,300,True
R073B-W0157,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-06,0.001,-0.004,-4.0,0.5,4.0,-1,kinetic_over,1.5,1.0,15.969620597759494,2.7706882047599617,0.005593109994077169,0.7651859301670193,-2.0055022745929425,0.9991379592743106,0.0008619344225787799,1.0629865772556411e-07,4.453002841218705e-12,0.003917741796606288,0.9851570569816767,0.010925201221716993,2.72892509861506e-17,300,True
R073B-W0158,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-05,0.0031622776601683794,-0.012649110640673518,-4.0,0.5,4.0,-1,raw_q,-2.0,0.0,161.9195670573339,5.087099712289535,0.017681838493379856,0.7651791801670192,-4.321920532122516,0.9999918478427379,8.148132241583897e-06,4.024963849093708e-09,5.681290431079529e-14,3.814110440981532e-05,0.9574181185738908,0.042543740321699434,1.532946271400092e-19,300,True
R073B-W0158,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-05,0.0031622776601683794,-0.012649110640673518,-4.0,0.5,4.0,-1,xmu,0.0,0.0,1.0000000781719303,7.81719272068467e-08,0.017681838493379856,0.7651791801670192,0.7651791019950921,0.9999897567113066,1.0235796410780863e-05,7.492228460180426e-09,5.414806210339615e-14,0.9999903028947884,9.582666985476609e-06,1.1443821905743314e-07,7.040132773536681e-15,300,True
R073B-W0158,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-05,0.0031622776601683794,-0.012649110640673518,-4.0,0.5,4.0,-1,hminus1,0.0,1.0,1.0000000435524357,4.35524347094936e-08,0.017681838493379856,0.7651791801670192,0.7651791366145846,0.9999897422182378,1.0235842955792577e-05,2.193834332257337e-08,4.630498180065825e-13,0.9999903869504423,9.5826474877782e-06,3.040206922556421e-08,7.69984858553814e-16,300,True
R073B-W0158,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-05,0.0031622776601683794,-0.012649110640673518,-4.0,0.5,4.0,-1,balanced_l2,1.0,0.0,1.1460996703860933,0.13636458692436068,0.017681838493379856,0.7651791801670192,0.6288145932426585,0.954997365740576,0.04498725655686262,1.5377401631237798e-05,3.009301883854685e-10,0.727032637356846,0.2648271334211884,0.008140229198188702,2.377687581294674e-11,300,True
R073B-W0158,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-05,0.0031622776601683794,-0.012649110640673518,-4.0,0.5,4.0,-1,kinetic,1.0,1.0,1.1426022524502175,0.13330833864377328,0.017681838493379856,0.7651791801670192,0.6318708415232459,0.9543713421602009,0.04562471021887552,3.945290592987327e-06,2.3303306745053757e-09,0.7310107350718276,0.2669430282857106,0.0020462366396212413,2.8405599655186193e-12,300,True
R073B-W0158,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-05,0.0031622776601683794,-0.012649110640673518,-4.0,0.5,4.0,-1,kinetic_under,0.5,1.0,1.0005114785671516,0.0005113478065748737,0.017681838493379856,0.7651791801670192,0.7646678323604443,0.9997030624453155,0.00029691285648509767,2.468310539708502e-08,1.509394152936244e-11,0.9986741470668183,0.0013170003011645961,8.852631992917005e-06,2.4115302171392448e-14,300,True
R073B-W0158,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-05,0.0031622776601683794,-0.012649110640673518,-4.0,0.5,4.0,-1,kinetic_over,1.5,1.0,9.026424329058782,2.2001563121609413,0.017681838493379856,0.7651791801670192,-1.434977131993922,0.9973241832490227,0.0026754847569204036,3.318558504968034e-07,1.3820627758406134e-10,0.012240533451006627,0.976964830253784,0.010794636295206776,2.6311709301051902e-15,300,True
R073B-W0159,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.0001,0.01,-0.04,-4.0,0.5,4.0,-1,raw_q,-2.0,0.0,51.20666715896417,3.93586974151636,0.0558635999407717,0.7651116801670192,-3.170758061349341,0.9999185216658439,8.143785508695769e-05,4.047339055134184e-08,5.67860346997271e-12,0.0003812995729273267,0.9570902296281744,0.04252847079889818,1.533105851910376e-16,300,True
R073B-W0159,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.0001,0.01,-0.04,-4.0,0.5,4.0,-1,xmu,0.0,0.0,1.0000007615430524,7.615427624228551e-07,0.0558635999407717,0.7651116801670192,0.7651109186242568,0.9998976127984951,0.00010231209877095216,7.509732132589758e-08,5.412709150038311e-12,0.9999030723769315,9.578345418513761e-05,1.1441681800553188e-06,7.032184575301509e-13,300,True
R073B-W0159,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.0001,0.01,-0.04,-4.0,0.5,4.0,-1,hminus1,0.0,1.0,1.0000004160072322,4.1600714568692297e-07,0.0558635999407717,0.7651116801670192,0.7651112641598735,0.999897463097614,0.00010231675107832707,2.201050224843915e-07,4.628526423839292e-11,0.9999039145347168,9.578150488925411e-05,3.0396031688228006e-07,7.692083548968548e-14,300,True
R073B-W0159,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.0001,0.01,-0.04,-4.0,0.5,4.0,-1,balanced_l2,1.0,0.0,1.1460296950860978,0.13630352989933292,0.0558635999407717,0.7651116801670192,0.6288081502676863,0.9549833988881982,0.0450010735072371,1.5524594297164495e-05,3.0102676356137677e-09,0.7270581823012429,0.26480189468070486,0.008139922780600776,2.374516623009972e-10,300,True
R073B-W0159,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.0001,0.01,-0.04,-4.0,0.5,4.0,-1,kinetic,1.0,1.0,1.142521463181546,0.13323762976429107,0.0558635999407717,0.7651116801670192,0.6318740504027281,0.9543586199412316,0.04563686899826836,4.48775148052596e-06,2.3309019503165185e-08,0.731051594689555,0.2669022327686365,0.002046172513438206,2.8370337737203455e-11,300,True
R073B-W0159,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.0001,0.01,-0.04,-4.0,0.5,4.0,-1,kinetic_under,0.5,1.0,1.0015908494520491,0.0015895853915020258,0.0558635999407717,0.7651116801670192,0.7635220947755172,0.9990376198246073,0.0009622734014708311,1.0628595195637614e-07,4.879699517614229e-10,0.9957967102005,0.00417536311344588,2.792668527652566e-05,7.775846342517664e-13,300,True
R073B-W0159,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.0001,0.01,-0.04,-4.0,0.5,4.0,-1,kinetic_over,1.5,1.0,5.1558175040384695,1.640125689578237,0.0558635999407717,0.7651116801670192,-0.8750140094112178,0.9920061650769652,0.007992757319165635,1.0734765871601823e-06,4.127282076917022e-09,0.03731422695061896,0.9522794533471317,0.010406319702014276,2.3486381468729627e-13,300,True
R073B-W0160,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.001,0.03162277660168379,-0.12649110640673517,-4.0,0.5,4.0,-1,raw_q,-2.0,0.0,16.20307220561824,2.78520086658062,0.17614338493379852,0.7644366801670193,-2.020764186413601,0.9991895189086502,0.0008100535557767114,4.269703866500419e-07,5.651863976995175e-10,0.0038018976797984123,0.9538216744427417,0.04237642787730643,1.53401983274597e-13,300,True
R073B-W0160,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.001,0.03162277660168379,-0.12649110640673517,-4.0,0.5,4.0,-1,xmu,0.0,0.0,1.0000056030766689,5.603060971683176e-06,0.17614338493379852,0.7644366801670193,0.7644310771060476,0.9989806748393989,0.0010185562385318094,7.683828856044279e-07,5.391836902944285e-10,0.9990350465234586,0.0009535330439629443,1.1420363045973091e-05,6.953230046543165e-11,300,True
R073B-W0160,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.001,0.03162277660168379,-0.12649110640673517,-4.0,0.5,4.0,-1,hminus1,0.0,1.0,1.000002213460358,2.2134579081918426e-06,0.17614338493379852,0.7644366801670193,0.7644344667091111,0.9989787033063529,0.0010190192869110285,2.2727978343760234e-06,4.608901761944775e-09,0.9990436278174994,0.0009533385893646323,3.033585520945338e-06,7.614909804950528e-12,300,True
R073B-W0160,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.001,0.03162277660168379,-0.12649110640673517,-4.0,0.5,4.0,-1,balanced_l2,1.0,0.0,1.1453298362096547,0.13569266208164865,0.17614338493379852,0.7644366801670193,0.6287440180853706,0.9548438015680836,0.04513916931554041,1.699891714322666e-05,3.0199232768135196e-08,0.7273136549750246,0.26454948126545313,0.008136861416570822,2.3429515935157e-09,300,True
R073B-W0160,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.001,0.03162277660168379,-0.12649110640673517,-4.0,0.5,4.0,-1,kinetic,1.0,1.0,1.1417138647623304,0.13253052358920855,0.17614338493379852,0.7644366801670193,0.6319061565778107,0.9542313771541926,0.04575847236085997,9.916823689245164e-06,2.336612582287459e-07,0.7314598662446822,0.2664946028827086,0.002045530592416553,2.8019276831778375e-10,300,True
R073B-W0160,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.001,0.03162277660168379,-0.12649110640673517,-4.0,0.5,4.0,-1,kinetic_under,0.5,1.0,1.004754556542748,0.0047432893383813025,0.17614338493379852,0.7644366801670193,0.759693390828638,0.9967272959080286,0.0032717786876295942,9.089342838222644e-07,1.647005803744561e-08,0.9866361493636203,0.01327628157688093,8.756903367200507e-05,2.582664453688223e-11,300,True
R073B-W0160,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.001,0.03162277660168379,-0.12649110640673517,-4.0,0.5,4.0,-1,kinetic_over,1.5,1.0,3.0310937760024554,1.1089235365619146,0.17614338493379852,0.7644366801670193,-0.3444868563948953,0.9785334376477925,0.021461153254951584,5.298378820765575e-06,1.1071843524675277e-07,0.10639870803143618,0.8842231605804562,0.009378131371485268,1.6622280097665898e-11,300,True
R073B-W0161,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.01,0.1,-0.4,-4.0,0.5,4.0,-1,raw_q,-2.0,0.0,5.1548756570987635,1.6399429963436298,0.551885999407717,0.7576866801670193,-0.8822563161766105,0.9923048589243278,0.007688725904275711,6.3612029167091065e-06,5.3968479730719185e-08,0.03695585448929081,0.9221259906392945,0.040918154717360496,1.5405421244180888e-10,300,True
R073B-W0161,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.01,0.1,-0.4,-4.0,0.5,4.0,-1,xmu,0.0,0.0,0.9998599180365786,-0.0001400917758160207,0.551885999407717,0.7576866801670193,0.7578267719428353,0.9902407726363817,0.009749840078970012,9.335359815168948e-06,5.192483306890689e-08,0.9907635523142089,0.009124290816452205,0.00011215065567559544,6.2136634095581056e-09,300,True
R073B-W0161,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.01,0.1,-0.4,-4.0,0.5,4.0,-1,hminus1,0.0,1.0,0.99983243386707,-0.00016758017370298802,0.551885999407717,0.7576866801670193,0.7578542603407223,0.9901759734771013,0.009794072822622582,2.9511549241430988e-05,4.4215103476073354e-07,0.9908649167967987,0.00910532927865267,2.975323570450395e-05,6.88844093278347e-10,300,True
R073B-W0161,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.01,0.1,-0.4,-4.0,0.5,4.0,-1,balanced_l2,1.0,0.0,1.1383211420007533,0.1295544944882918,0.551885999407717,0.7576866801670193,0.6281321856787275,0.9534550457473864,0.046512663279843734,3.197934410456091e-05,3.116286652772049e-07,0.7298706021103296,0.2620228507123162,0.00810652676198018,2.0415373805377476e-08,300,True
R073B-W0161,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.01,0.1,-0.4,-4.0,0.5,4.0,-1,kinetic,1.0,1.0,1.1336672777802197,0.12545775641609747,0.551885999407717,0.7576866801670193,0.6322289237509219,0.9529569338668675,0.046976021710325465,6.465091571385621e-05,2.393507093276306e-06,0.7355103243245873,0.2624506263903513,0.002039046818882023,2.4661793645749113e-09,300,True
R073B-W0161,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.01,0.1,-0.4,-4.0,0.5,4.0,-1,kinetic_under,0.5,1.0,1.0119191741376103,0.011848700222744746,0.551885999407717,0.7576866801670193,0.7458379799442746,0.9875338143545226,0.012446658367270262,1.891272404940115e-05,6.145541576768736e-07,0.9580292625271479,0.041702966191714486,0.0002677704281138799,8.530236629704732e-10,300,True
R073B-W0161,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,0.01,0.1,-0.4,-4.0,0.5,4.0,-1,kinetic_over,1.5,1.0,1.8922493725740381,0.6377662656304105,0.551885999407717,0.7576866801670193,0.11992041453660884,0.9546800057842815,0.04525469899176978,6.296385147915079e-05,2.331372469646841e-06,0.2640346656424264,0.7286666476776635,0.007298686098808411,5.811016746810331e-10,300,True
R073B-W0162,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-08,0.0001,0.0004,4.0,0.5,4.0,1,raw_q,-2.0,0.0,5120.310719166611,8.54097040352938,0.000559378499407717,0.7651866726670193,-7.775783730862361,0.9999999918473624,8.14861497387821e-09,4.022478638192152e-12,5.681588830386494e-20,3.8142342292725006e-08,0.9574545258839976,0.04254543597366019,1.4606281964954056e-28,300,True
R073B-W0162,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-08,0.0001,0.0004,4.0,0.5,4.0,1,xmu,0.0,0.0,1.0000000000783964,7.83964004793881e-11,0.000559378499407717,0.7651866726670193,0.7651866725886229,0.999999989756204,1.0236305761444665e-08,7.490284493199377e-12,5.415039477774066e-20,0.9999999903024126,9.583146905545377e-09,1.1444059550000559e-10,7.041015619251402e-21,300,True
R073B-W0162,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-08,0.0001,0.0004,4.0,0.5,4.0,1,hminus1,0.0,1.0,1.0000000000437699,4.376987661107412e-11,0.000559378499407717,0.7651866726670193,0.7651866726232495,0.9999999897417639,1.0236305807907635e-08,2.193032904699731e-11,4.630717277571849e-19,0.9999999903864503,9.583146886043646e-09,3.040273961640087e-11,7.70071104240686e-22,300,True
R073B-W0162,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-08,0.0001,0.0004,4.0,0.5,4.0,1,balanced_l2,1.0,0.0,1.146107437525149,0.13637136392023416,0.000559378499407717,0.7651866726670193,0.6288153087467852,0.9549989161409042,0.04498572279286039,1.536106593441548e-05,3.0091946832955455e-13,0.7270298018941783,0.26482993489210216,0.008140263213695768,2.378039719971222e-14,300,True
R073B-W0162,fixed-Lambda,p0.5-k4,10,21,0.0,0.75,0.75,1e-08,0.0001,0.0004,4.0,0.5,4.0,1,kinetic,1.0,1.0,1.1426112203889762,0.13331618730987416,0.000559378499407717,0.7651866726670193,0.6318704853571452,0.9543727543033644,0.045623360611863666,3.885082441666034e-06,2.330267260507233e-12,0.7310061992900951,0.26694755695301503,0.002046243756886996,2.8409515478111223e-15,300,True
