equal_phase_delta,base_C0,mixed_C1
-0.47160000000000002,0.28130956171852683,1.6548257798430355
-0.47039999999999998,0.27932783544913753,1.6480516183149083
-0.46920000000000001,0.27735423713617058,1.6412792027858063
-0.46799999999999997,0.27538876462331052,1.6345086351071503
-0.46679999999999999,0.27343141563205486,1.6277400170731218
-0.46560000000000001,0.27148218776178235,1.6209734504193254
-0.46439999999999998,0.26954107848982523,1.6142090368214457
-0.4632,0.26760808517154189,1.6074468778939139
-0.46200000000000002,0.26568320504039022,1.6006870751885696
-0.46079999999999999,0.2637664352080043,1.5939297301933213
-0.45960000000000001,0.26185777266427218,1.5871749443308167
-0.45839999999999997,0.25995721427741392,1.5804228189571043
-0.4572,0.25806475679406349,1.5736734553603016
-0.45600000000000002,0.25618039683935001,1.5669269547592615
-0.45479999999999998,0.25430413091698262,1.5601834183022405
-0.4536,0.2524359554093355,1.5534429470655722
-0.45240000000000002,0.250575866577535,1.5467056420523306
-0.45119999999999999,0.24872386056154808,1.5399716041910063
-0.45000000000000001,0.2468799333802737,1.5332409343341795
-0.44879999999999998,0.24504408093163305,1.5265137332571899
-0.4476,0.24321629899266467,1.5197901016568123
-0.44640000000000002,0.24139658321961832,1.5130701401499351
-0.44519999999999998,0.2395849291480521,1.506353949272232
-0.44400000000000001,0.23778133219293088,1.4996416294768444
-0.44279999999999997,0.2359857876487258,1.4929332811330558
-0.44159999999999999,0.23419829068951611,1.4862290045249766
-0.44040000000000001,0.23241883636909144,1.4795288998502203
-0.43919999999999998,0.23064741962105711,1.4728330672185876
-0.438,0.22888403525894013,1.466141606650754
-0.43680000000000002,0.22712867797629654,1.4594546180769465
-0.43559999999999999,0.22538134234682122,1.4527722013356368
-0.43440000000000001,0.22364202282445855,1.4460944561722231
-0.43319999999999997,0.22191071374351498,1.4394214822377227
-0.432,0.22018740931877301,1.4327533790874591
-0.43080000000000002,0.21847210364560682,1.4260902461797522
-0.42959999999999998,0.21676479070009921,1.4194321828746137
-0.4284,0.21506546433916113,1.4127792884324386
-0.42720000000000002,0.21337411830065117,1.4061316620126991
-0.42599999999999999,0.21169074620349748,1.3994894026726432
-0.42480000000000001,0.21001534154782198,1.392852609365991
-0.42359999999999998,0.20834789771506468,1.3862213809416342
-0.4224,0.20668840796811067,1.3795958161423365
-0.42120000000000002,0.20503686545141755,1.372976013603435
-0.41999999999999998,0.20339326319114603,1.3663620718515426
-0.41880000000000001,0.20175759409529087,1.359754089303256
-0.41760000000000003,0.2001298509538133,1.3531521642638595
-0.41639999999999999,0.19851002643877544,1.3465563949260313
-0.41520000000000001,0.19689811310447705,1.3399668793685566
-0.41399999999999998,0.19529410338759179,1.3333837155550359
-0.4128,0.19369798960730694,1.3268070013325968
-0.41160000000000002,0.19210976396546389,1.3202368344306095
-0.41039999999999999,0.19052941854669961,1.3136733124594007
-0.40920000000000001,0.18895694531859131,1.307116532908974
-0.40799999999999997,0.18739233613180076,1.3005665931477224
-0.40679999999999999,0.18583558272022127,1.2940235904211534
-0.40560000000000002,0.18428667670112592,1.2874876218506119
-0.40439999999999998,0.18274560957531732,1.2809587844319978
-0.4032,0.18121237272727897,1.2744371750344976
-0.40200000000000002,0.17968695742532789,1.2679228903993074
-0.40079999999999999,0.17816935482176915,1.2614160271383636
-0.39960000000000001,0.17665955595305183,1.2549166817330728
-0.39839999999999998,0.17515755173992587,1.2484249505330407
-0.3972,0.173663332987602,1.2419409297548127
-0.39600000000000002,0.17217689038591097,1.235464715480604
-0.39479999999999998,0.17069821450946646,1.2289964036570369
-0.39360000000000001,0.16922729581782808,1.2225360900938851
-0.39240000000000003,0.16776412465566648,1.2160838704628094
-0.39119999999999999,0.16630869125292974,1.2096398402961033
-0.39000000000000001,0.16486098572501148,1.2032040949854363
-0.38879999999999998,0.1634209980729204,1.1967767297806025
-0.3876,0.16198871818345112,1.1903578397882677
-0.38640000000000002,0.16056413582935675,1.183947519970719
-0.38519999999999999,0.15914724066952279,1.17754586514462
-0.38400000000000001,0.15773802224914316,1.1711529699797614
-0.38280000000000003,0.15633646999989628,1.1647689289978203
-0.38159999999999999,0.15494257324012428,1.1583938365711166
-0.38040000000000002,0.15355632117501278,1.1520277869213744
-0.37919999999999998,0.15217770289677221,1.1456708741184827
-0.378,0.15080670738482088,1.1393231920792612
-0.37680000000000002,0.14944332350596945,1.1329848345662261
-0.37559999999999999,0.14808754001460658,1.1266558951863563
-0.37440000000000001,0.1467393455528867,1.1203364673898677
-0.37319999999999998,0.14539872865091852,1.1140266444689819
-0.372,0.14406567772695555,1.1077265195567036
-0.37080000000000002,0.14274018108758785,1.1014361856255943
-0.36959999999999998,0.14142222692793516,1.0951557354865542
-0.36840000000000001,0.14011180333184187,1.0888852617876004
-0.36720000000000003,0.1388088982720731,1.0826248570126527
-0.36599999999999999,0.13751349961051224,1.0763746134803154
-0.36480000000000001,0.13622559509836027,1.0701346233426687
-0.36359999999999998,0.13494517237633599,1.0639049785840551
-0.3624,0.13367221897487849,1.0576857710198724
-0.36120000000000002,0.13240672231435013,1.0514770922953693
-0.35999999999999999,0.1311486697052418,1.0452790338844384
-0.35880000000000001,0.1298980483483792,1.0390916870884186
-0.35760000000000003,0.12865484533513033,1.0329151430348937
-0.35639999999999999,0.12741904764761505,1.0267494926764962
-0.35520000000000002,0.12619064215891576,1.0205948267897129
-0.35399999999999998,0.12496961563328904,1.0144512359736921
-0.3528,0.1237559547263799,1.008318810649057
-0.35160000000000002,0.12254964598543602,1.0021976410567126
