sector,plot_charge,input_charge,minimum_tail_degree,exact,decimal,kind,highlight,classification
39,39,39,81,4831611144072175390479552888526996625434840471679827054376238402489034802361616625001482259216622198808849804265725625961733523552469701406862187265928945858764505571064181593944317971199480086500639921568305961917318732382667283379474838681458223500345577531506850494210756058965510213666519092002592012897830282563407396856443973594479326189714855497/13312149381650333972226085259632199081908297847591348658133001397569025195322082711169953144985906208881748880948501607474493793808249289316011633750760129534458360621105481024827009994043356385442208737231061635316051303131792674008918938674370978763017496039385891421611151964581205305463315657815953315992353934260300047974400000000000000000000000000,0.36294748545506411164,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
40,40,40,83,96860962735705783795328416982178268532871814251621535910308180557681998290761300848092899037574251422395780883650935288015592985827179748849996615278091806160351995021451822904544128465701918155417364570105416882390266206329368439932408539709218934332660868644268618290489143096053054207664629869813749646518846591094571648735878455778072628239398526619/266611290430034085181771478103049094889156945170076363088838283796559599787336420666144420121970378550814420515385525173040135475218528599874448956707507022173420568132706599375527882190523050986222718825605697775829430274739162920589670694346701237876553625115680168620270444927087704060025792749637997074906715277173611112169472000000000000000000000000,0.36330405430119877552,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
41,41,41,82,215831963101953429894141585539691178078639677354733882877723509670385795977772963312491392155714744232812276154883751028332921748046202588211494455113873001222768363465514088951482137858185853664265654142738789553276055638531147420499363882730226852975165224503142031305645641763776235532583042968041240163346011984024570647346943415262514840590817323849/593272668533993520729747129931558325970038095167589107198938732761830804023472211385742488846610663520130471526540842099284929546591156507598193524670500334507189910906666811282053214871729687480949857855883445864039806711147740110606565437444208400316674116244091799170146816940287276452525118155021223416422509212276414532812800000000000000000000000000,0.36379893183902273224,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
42,42,42,81,13364378099268539542102760353821441267071278263072678468063605933107742012386849795354369043251602678442024498640715645632600474948113015142143673422033696709484936836755907450206149682965114575580954217381380660614002092700836034338344013540402555266447017941179142190962181905207097892078663147101921618379592718858395967456416508786193215328082496951633751/36687557129334931699280676944136470521004797486347501776852483395444651043148015740495950954105587994809378302276639658297837430637345468469701080405990332212902324523727724065742246044625763822491442158681673519438956588015869622750458693389801758922909153782870922351469227144066336200300654835160739762739584871989218357719492198400000000000000000000000000,0.36427549678914278308,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
43,43,43,83,1546343140586574122834401547367377228928459340577645686508033425711544731329875310382944793907434116535253854348113793352662000261552550233568078359572105211649005938406681379099057373814528451450778276541761841750028932135720156482782480650981362604575492589110743771408371594552652075179313180019987260879451938356228682567656851284351812684176487812887491/4241526336459208434263813193178396000235154945284177906238890274428106144022811569739906292615415919403961917793069278898238193500532513615673533057538919800944650034119261205013552112938013191131617501438698194394395524994333035688401986949779652631149313069333486949786395102703861057055828985844943359459636616678204324364419072000000000000000000000000000,0.36457233031763958131,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
44,44,44,82,5447526271982366996320398624970285490360363514983100905989319517014509663293880438786943091758498435512752795766558426842094687800791945093391687249178078613642289217560379285414623187302962086970348939769579930677435941069823000529632199016318608832448583951075894426362222339113022517846383037966902867091138922978725568989464642581819007574555261683306619/14924241877450189038960374328427374039327792689391328657138013115496977278538957606283508927625848228877461016747422840320195657778424198845727207289010336962945589409406661805663021190720300317926508662132106578396750716291478940389514704609190955706956333251591759542375581875875361528556260496565415471121059978107439918918831964160000000000000000000000000,0.36501192601369703006,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
45,45,45,81,9547778648995996709565698197309429741572494275502765317596370739180771524274682563380365492857556038752741088716251275020323736912744225359200605592633318180590950007578732307821538982609638908483115335954571027535890321951162223704039295731216031999270005399725036695725502015180909259908882872163034744043872149734552656582319867803836265457563792981309503/26127034445276570304640315097505514162525208927997172677750328957826811274925239207321313863810917662644963497489714477473681707835394204522449858463601237606320548205349195756676519996567520700178363845188890945618830842533003192714495688442860978084453148472756721741756462883674513004084786249938180366939763810822406938448086695936000000000000000000000000,0.36543675360454508372,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
46,46,46,83,120607669051558788566733559501240617044839744572523332955876985487697264363641787087531488996979831124732227516239150623252602575827953674521073018037892839042326995230122664690021541512980623576154408486538878640192344616387451479565722658787872077421948573751859951895521946828333688499352739063655120421974956895986343848901181118908918355214249938867942319/329813365196003037257235538809063265570863582370505631946306678126369174626186901830267245118076573856211303494312484484015560023896067479853412444943336575889000272755427766427162320777520893225238110923341373995250137182653291272591520520664020494286251526479773079318668711308414653510279030432099765801876592667287861781931753472000000000000000000000000000,0.36568460159242938134,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
47,47,47,82,1405220454388287297865189660998523709790975993443913460572412303510850084924805982138060293022046624416749595758676042503663288879860306634208159660408208227838734589512939317812445709156858741228686058516378364627301929227109554445452862002458828527382467178936788189040013958607109756633753114209029896588831907410881114875640718440087399814702041130419/3838574757673146550477649164725307025577840128407035378263274677172394387675033800497769704928979652715937943069193438365639133969698615358936207453079055541544587734109976829421791852810042461768296869985266783617549021312901186743839722172603731330913222347570886217939915948796120420655751404432729756488799985500618256233267200000000000000000000000000,0.36607869928267300352,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
48,48,48,81,27209602880864008019763114918237956556117942438108149596463032150307176305293525117514152996839876686208197686828018401895325598268046453605072990835533922673379763130377054654100982815497003512886471779253177548812513677792104890852084908034289199235956673189964733593445523726667487280443866601671444367020427297790766649951663909811858781437059780561866730209/74249701471101071424790444874059704637913476034285245742977275024195616162453670779916912687226881348641649105427847425249379199300294315564676612346695226605570887969248175164335725886490390657801847786232332645579167028017642151350861400760333104196082157785510388153407157452446450135299153295618535850602358918804319955339166141644800000000000000000000000000,0.36646077144773886447,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
49,49,49,83,9317044781117621235919659008694526589015881212082734792031885188267140836650097269734975475156238420657785802137385693131348644105547827388419482046853896713914837765648207517807353282701280172181052038650317645118816667562105135257723949396221831737011013594628015894814535430100359592907483826194827607689730307727176265036238363715049213875295802338350337/25410033063253089544566411052702746552380083389799314085001007228548935290349002067102336465983951042897354625317691973684513471045968020844249469442442952319331711943531276965496940279387947876703675287263030829645251330533646628840197773596511321396297989946034028955346480781656134559358563598800071542182653500010531792381752115200000000000000000000000000,0.3666679519040664248,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
50,50,50,82,87546796571422596113499868996496861465050553829402745511612759690856875676827964387703380173875286928861392101798707585424460127360378320944824759678893687938683825429311698601117045064454084529155370114379724547581300714725170822386850814094284579537479929351881843711291059950523021441006062142474000972673947849813552135044826647862517304855734389762237541/238531427195559151927179130333507239732089383095739329806441673880697337967469062531125542547802783862880993903912478985202718338712427443460026775174799335453777129443619235118094504623477594778281283218075345489590157408515898808554060552923650210229632639966299755848491249729487581043984479225586214205634375444969931097020695576576000000000000000000000000,0.3670241594607475677,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
