x,y,z,normalized_stretching
-1.9634954084936207,-1.6689710972195777,-1.6689710972195777,2.7450104682962619
-1.9144080232812801,-1.6689710972195777,-1.6689710972195777,2.7974949377483216
-1.8653206380689396,-1.6689710972195777,-1.6689710972195777,2.8432399968637276
-1.8162332528565992,-1.6689710972195777,-1.6689710972195777,2.8821354417882779
-1.7671458676442586,-1.6689710972195777,-1.6689710972195777,2.9140875699883111
-1.7180584824319181,-1.6689710972195777,-1.6689710972195777,2.9390194059883168
-1.6689710972195777,-1.6689710972195777,-1.6689710972195777,2.9568708868116
-1.6198837120072371,-1.6689710972195777,-1.6689710972195777,2.9675990066772524
-1.5707963267948966,-1.6689710972195777,-1.6689710972195777,2.9711779206048461
-1.521708941582556,-1.6689710972195777,-1.6689710972195777,2.9675990066772524
-1.4726215563702154,-1.6689710972195777,-1.6689710972195777,2.9568708868116
-1.4235341711578751,-1.6689710972195777,-1.6689710972195777,2.9390194059883168
-1.3744467859455345,-1.6689710972195777,-1.6689710972195777,2.9140875699883111
-1.3253594007331939,-1.6689710972195777,-1.6689710972195777,2.8821354417882779
-1.2762720155208536,-1.6689710972195777,-1.6689710972195777,2.8432399968637276
-1.227184630308513,-1.6689710972195777,-1.6689710972195777,2.7974949377483216
-1.1780972450961724,-1.6689710972195777,-1.6689710972195777,2.7450104682962619
-1.1290098598838321,-1.6689710972195777,-1.6689710972195777,2.6859130281915569
-1.0799224746714913,-1.6689710972195777,-1.6689710972195777,2.6203449883437417
-1.0308350894591509,-1.6689710972195777,-1.6689710972195777,2.5484643079038931
-0.98174770424681057,-1.6689710972195777,-1.6689710972195777,2.4704441537271942
-0.93266031903446978,-1.6689710972195777,-1.6689710972195777,2.3864724831988138
-0.88357293382212942,-1.6689710972195777,-1.6689710972195777,2.2967515914281065
-0.83448554860978863,-1.6689710972195777,-1.6689710972195777,2.2014976239019672
-0.78539816339744828,-1.6689710972195777,-1.6689710972195777,2.1009400557714319
-0.73631077818510793,-1.6689710972195777,-1.6689710972195777,1.9953211390259284
-0.68722339297276713,-1.6689710972195777,-1.6689710972195777,1.8848953188870192
-0.63813600776042678,-1.6689710972195777,-1.6689710972195777,1.7699286208275813
-0.58904862254808599,-1.6689710972195777,-1.6689710972195777,1.650698009693131
-0.53996123733574564,-1.6689710972195777,-1.6689710972195777,1.5274907224692615
-0.49087385212340529,-1.6689710972195777,-1.6689710972195777,1.4006035763025779
-0.44178646691106449,-1.6689710972195777,-1.6689710972195777,1.2703422534421958
-0.39269908169872414,-1.6689710972195777,-1.6689710972195777,1.1370205648244327
-0.34361169648638379,-1.6689710972195777,-1.6689710972195777,1.0009596940747683
-0.29452431127404299,-1.6689710972195777,-1.6689710972195777,0.86248742374836207
-0.24543692606170264,-1.6689710972195777,-1.6689710972195777,0.72193734567317114
-0.19634954084936229,-1.6689710972195777,-1.6689710972195777,0.5796480572980105
-0.1472621556370215,-1.6689710972195777,-1.6689710972195777,0.43596234598164402
-0.098174770424681146,-1.6689710972195777,-1.6689710972195777,0.29122636318801759
-0.049087385212340351,-1.6689710972195777,-1.6689710972195777,0.14578879057705316
0,-1.6689710972195777,-1.6689710972195777,-0
0.049087385212340351,-1.6689710972195777,-1.6689710972195777,-0.14578879057705316
0.098174770424681146,-1.6689710972195777,-1.6689710972195777,-0.29122636318801759
0.1472621556370215,-1.6689710972195777,-1.6689710972195777,-0.43596234598164402
0.19634954084936229,-1.6689710972195777,-1.6689710972195777,-0.5796480572980105
0.24543692606170264,-1.6689710972195777,-1.6689710972195777,-0.72193734567317114
0.29452431127404299,-1.6689710972195777,-1.6689710972195777,-0.86248742374836207
0.34361169648638379,-1.6689710972195777,-1.6689710972195777,-1.0009596940747683
0.39269908169872414,-1.6689710972195777,-1.6689710972195777,-1.1370205648244327
0.44178646691106449,-1.6689710972195777,-1.6689710972195777,-1.2703422534421958
0.49087385212340529,-1.6689710972195777,-1.6689710972195777,-1.4006035763025779
0.53996123733574564,-1.6689710972195777,-1.6689710972195777,-1.5274907224692615
0.58904862254808599,-1.6689710972195777,-1.6689710972195777,-1.650698009693131
0.63813600776042678,-1.6689710972195777,-1.6689710972195777,-1.7699286208275813
0.68722339297276713,-1.6689710972195777,-1.6689710972195777,-1.8848953188870192
0.73631077818510793,-1.6689710972195777,-1.6689710972195777,-1.9953211390259284
0.78539816339744828,-1.6689710972195777,-1.6689710972195777,-2.1009400557714319
0.83448554860978863,-1.6689710972195777,-1.6689710972195777,-2.2014976239019672
0.88357293382212898,-1.6689710972195777,-1.6689710972195777,-2.2967515914281056
0.93266031903447022,-1.6689710972195777,-1.6689710972195777,-2.3864724831988147
0.98174770424681057,-1.6689710972195777,-1.6689710972195777,-2.4704441537271942
1.0308350894591509,-1.6689710972195777,-1.6689710972195777,-2.5484643079038931
1.0799224746714913,-1.6689710972195777,-1.6689710972195777,-2.6203449883437417
1.1290098598838316,-1.6689710972195777,-1.6689710972195777,-2.6859130281915569
1.178097245096172,-1.6689710972195777,-1.6689710972195777,-2.7450104682962619
1.2271846303085132,-1.6689710972195777,-1.6689710972195777,-2.7974949377483216
1.2762720155208536,-1.6689710972195777,-1.6689710972195777,-2.8432399968637276
1.3253594007331939,-1.6689710972195777,-1.6689710972195777,-2.8821354417882779
1.3744467859455343,-1.6689710972195777,-1.6689710972195777,-2.9140875699883111
1.4235341711578746,-1.6689710972195777,-1.6689710972195777,-2.9390194059883163
1.4726215563702159,-1.6689710972195777,-1.6689710972195777,-2.9568708868116
1.5217089415825562,-1.6689710972195777,-1.6689710972195777,-2.9675990066772524
1.5707963267948966,-1.6689710972195777,-1.6689710972195777,-2.9711779206048461
1.6198837120072369,-1.6689710972195777,-1.6689710972195777,-2.9675990066772524
1.6689710972195773,-1.6689710972195777,-1.6689710972195777,-2.9568708868116
1.7180584824319185,-1.6689710972195777,-1.6689710972195777,-2.9390194059883163
1.7671458676442588,-1.6689710972195777,-1.6689710972195777,-2.9140875699883111
1.8162332528565992,-1.6689710972195777,-1.6689710972195777,-2.8821354417882779
1.8653206380689396,-1.6689710972195777,-1.6689710972195777,-2.8432399968637276
1.9144080232812799,-1.6689710972195777,-1.6689710972195777,-2.7974949377483216
1.9634954084936211,-1.6689710972195777,-1.6689710972195777,-2.7450104682962619
2.0125827937059615,-1.6689710972195777,-1.6689710972195777,-2.6859130281915569
2.0616701789183018,-1.6689710972195777,-1.6689710972195777,-2.6203449883437422
2.1107575641306422,-1.6689710972195777,-1.6689710972195777,-2.5484643079038931
2.1598449493429825,-1.6689710972195777,-1.6689710972195777,-2.4704441537271942
2.2089323345553229,-1.6689710972195777,-1.6689710972195777,-2.3864724831988147
2.2580197197676641,-1.6689710972195777,-1.6689710972195777,-2.2967515914281056
2.3071071049800045,-1.6689710972195777,-1.6689710972195777,-2.2014976239019677
2.3561944901923448,-1.6689710972195777,-1.6689710972195777,-2.1009400557714324
2.4052818754046852,-1.6689710972195777,-1.6689710972195777,-1.9953211390259284
2.4543692606170255,-1.6689710972195777,-1.6689710972195777,-1.8848953188870206
2.5034566458293668,-1.6689710972195777,-1.6689710972195777,-1.7699286208275804
2.5525440310417071,-1.6689710972195777,-1.6689710972195777,-1.6506980096931314
2.6016314162540475,-1.6689710972195777,-1.6689710972195777,-1.5274907224692618
2.6507188014663878,-1.6689710972195777,-1.6689710972195777,-1.4006035763025781
2.6998061866787282,-1.6689710972195777,-1.6689710972195777,-1.2703422534421971
2.7488935718910685,-1.6689710972195777,-1.6689710972195777,-1.1370205648244343
2.7979809571034098,-1.6689710972195777,-1.6689710972195777,-1.0009596940747674
2.8470683423157501,-1.6689710972195777,-1.6689710972195777,-0.8624874237483624
2.8961557275280905,-1.6689710972195777,-1.6689710972195777,-0.72193734567317158
2.9452431127404308,-1.6689710972195777,-1.6689710972195777,-0.57964805729801072
2.9943304979527712,-1.6689710972195777,-1.6689710972195777,-0.43596234598164568
3.0434178831651124,-1.6689710972195777,-1.6689710972195777,-0.29122636318801665
3.0925052683774528,-1.6689710972195777,-1.6689710972195777,-0.14578879057705352
3.1415926535897931,-1.6689710972195777,-1.6689710972195777,-3.6386435301660131e-16
-3.1415926535897931,-1.6198837120072371,-1.6198837120072371,3.6650948838401889e-16
-3.0925052683774528,-1.6198837120072371,-1.6198837120072371,0.1468486115870847
-3.043417883165112,-1.6198837120072371,-1.6198837120072371,0.2933434520064378
-2.9943304979527716,-1.6198837120072371,-1.6198837120072371,0.4391316023560542
-2.9452431127404308,-1.6198837120072371,-1.6198837120072371,0.5838618462122106
-2.8961557275280905,-1.6198837120072371,-1.6198837120072371,0.72718551574058277
-2.8470683423157501,-1.6198837120072371,-1.6198837120072371,0.86875733166760716
-2.7979809571034093,-1.6198837120072371,-1.6198837120072371,1.0082362350884906
-2.748893571891069,-1.6198837120072371,-1.6198837120072371,1.1452862091079801
-2.6998061866787286,-1.6198837120072371,-1.6198837120072371,1.2795770883345043
-2.6507188014663878,-1.6198837120072371,-1.6198837120072371,1.4107853542775162
-2.6016314162540475,-1.6198837120072371,-1.6198837120072371,1.5385949147318694
-2.5525440310417071,-1.6198837120072371,-1.6198837120072371,1.6626978652716355
-2.5034566458293663,-1.6198837120072371,-1.6198837120072371,1.7827952310188304
-2.454369260617026,-1.6198837120072371,-1.6198837120072371,1.8985976869000805
-2.4052818754046852,-1.6198837120072371,-1.6198837120072371,2.0098262546560726
-2.3561944901923448,-1.6198837120072371,-1.6198837120072371,2.1162129749246086
-2.3071071049800045,-1.6198837120072371,-1.6198837120072371,2.2175015527781863
-2.2580197197676637,-1.6198837120072371,-1.6198837120072371,2.3134479751609258
-2.2089323345553233,-1.6198837120072371,-1.6198837120072371,2.4038210987373909
-2.1598449493429825,-1.6198837120072371,-1.6198837120072371,2.4884032067371371
-2.1107575641306422,-1.6198837120072371,-1.6198837120072371,2.5669905334534744
-2.0616701789183018,-1.6198837120072371,-1.6198837120072371,2.639393755132907
-2.0125827937059615,-1.6198837120072371,-1.6198837120072371,2.7054384460726344
-1.9634954084936207,-1.6198837120072371,-1.6198837120072371,2.7649654988273529
-1.9144080232812801,-1.6198837120072371,-1.6198837120072371,2.8178315075130218
-1.8653206380689396,-1.6198837120072371,-1.6198837120072371,2.8639091132842012
-1.8162332528565992,-1.6198837120072371,-1.6198837120072371,2.9030873111526674
-1.7671458676442586,-1.6198837120072371,-1.6198837120072371,2.93527171740815
-1.7180584824319181,-1.6198837120072371,-1.6198837120072371,2.960384796996959
-1.6689710972195777,-1.6198837120072371,-1.6198837120072371,2.9783660503107181
-1.6198837120072371,-1.6198837120072371,-1.6198837120072371,2.9891721589352236
-1.5707963267948966,-1.6198837120072371,-1.6198837120072371,2.9927770900082953
-1.521708941582556,-1.6198837120072371,-1.6198837120072371,2.9891721589352236
-1.4726215563702154,-1.6198837120072371,-1.6198837120072371,2.9783660503107181
-1.4235341711578751,-1.6198837120072371,-1.6198837120072371,2.960384796996959
-1.3744467859455345,-1.6198837120072371,-1.6198837120072371,2.93527171740815
-1.3253594007331939,-1.6198837120072371,-1.6198837120072371,2.9030873111526674
-1.2762720155208536,-1.6198837120072371,-1.6198837120072371,2.8639091132842012
-1.227184630308513,-1.6198837120072371,-1.6198837120072371,2.8178315075130218
-1.1780972450961724,-1.6198837120072371,-1.6198837120072371,2.7649654988273529
-1.1290098598838321,-1.6198837120072371,-1.6198837120072371,2.7054384460726344
-1.0799224746714913,-1.6198837120072371,-1.6198837120072371,2.6393937551329065
-1.0308350894591509,-1.6198837120072371,-1.6198837120072371,2.5669905334534744
-0.98174770424681057,-1.6198837120072371,-1.6198837120072371,2.4884032067371371
-0.93266031903446978,-1.6198837120072371,-1.6198837120072371,2.4038210987373905
-0.88357293382212942,-1.6198837120072371,-1.6198837120072371,2.3134479751609254
-0.83448554860978863,-1.6198837120072371,-1.6198837120072371,2.2175015527781858
-0.78539816339744828,-1.6198837120072371,-1.6198837120072371,2.1162129749246081
-0.73631077818510793,-1.6198837120072371,-1.6198837120072371,2.0098262546560726
-0.68722339297276713,-1.6198837120072371,-1.6198837120072371,1.8985976869000802
-0.63813600776042678,-1.6198837120072371,-1.6198837120072371,1.7827952310188302
-0.58904862254808599,-1.6198837120072371,-1.6198837120072371,1.6626978652716351
-0.53996123733574564,-1.6198837120072371,-1.6198837120072371,1.5385949147318692
-0.49087385212340529,-1.6198837120072371,-1.6198837120072371,1.4107853542775159
-0.44178646691106449,-1.6198837120072371,-1.6198837120072371,1.2795770883345041
-0.39269908169872414,-1.6198837120072371,-1.6198837120072371,1.1452862091079796
-0.34361169648638379,-1.6198837120072371,-1.6198837120072371,1.0082362350884901
-0.29452431127404299,-1.6198837120072371,-1.6198837120072371,0.86875733166760682
-0.24543692606170264,-1.6198837120072371,-1.6198837120072371,0.72718551574058232
-0.19634954084936229,-1.6198837120072371,-1.6198837120072371,0.58386184621221027
-0.1472621556370215,-1.6198837120072371,-1.6198837120072371,0.43913160235605386
-0.098174770424681146,-1.6198837120072371,-1.6198837120072371,0.29334345200643747
-0.049087385212340351,-1.6198837120072371,-1.6198837120072371,0.14684861158708434
0,-1.6198837120072371,-1.6198837120072371,-0
0.049087385212340351,-1.6198837120072371,-1.6198837120072371,-0.14684861158708434
0.098174770424681146,-1.6198837120072371,-1.6198837120072371,-0.29334345200643747
0.1472621556370215,-1.6198837120072371,-1.6198837120072371,-0.43913160235605386
0.19634954084936229,-1.6198837120072371,-1.6198837120072371,-0.58386184621221027
0.24543692606170264,-1.6198837120072371,-1.6198837120072371,-0.72718551574058232
0.29452431127404299,-1.6198837120072371,-1.6198837120072371,-0.86875733166760682
0.34361169648638379,-1.6198837120072371,-1.6198837120072371,-1.0082362350884901
0.39269908169872414,-1.6198837120072371,-1.6198837120072371,-1.1452862091079796
0.44178646691106449,-1.6198837120072371,-1.6198837120072371,-1.2795770883345041
0.49087385212340529,-1.6198837120072371,-1.6198837120072371,-1.4107853542775159
0.53996123733574564,-1.6198837120072371,-1.6198837120072371,-1.5385949147318692
0.58904862254808599,-1.6198837120072371,-1.6198837120072371,-1.6626978652716351
0.63813600776042678,-1.6198837120072371,-1.6198837120072371,-1.7827952310188302
0.68722339297276713,-1.6198837120072371,-1.6198837120072371,-1.8985976869000802
0.73631077818510793,-1.6198837120072371,-1.6198837120072371,-2.0098262546560726
0.78539816339744828,-1.6198837120072371,-1.6198837120072371,-2.1162129749246081
0.83448554860978863,-1.6198837120072371,-1.6198837120072371,-2.2175015527781858
0.88357293382212898,-1.6198837120072371,-1.6198837120072371,-2.3134479751609245
0.93266031903447022,-1.6198837120072371,-1.6198837120072371,-2.4038210987373914
0.98174770424681057,-1.6198837120072371,-1.6198837120072371,-2.4884032067371371
1.0308350894591509,-1.6198837120072371,-1.6198837120072371,-2.5669905334534744
1.0799224746714913,-1.6198837120072371,-1.6198837120072371,-2.6393937551329065
1.1290098598838316,-1.6198837120072371,-1.6198837120072371,-2.7054384460726344
1.178097245096172,-1.6198837120072371,-1.6198837120072371,-2.7649654988273529
1.2271846303085132,-1.6198837120072371,-1.6198837120072371,-2.8178315075130218
1.2762720155208536,-1.6198837120072371,-1.6198837120072371,-2.8639091132842012
1.3253594007331939,-1.6198837120072371,-1.6198837120072371,-2.9030873111526674
1.3744467859455343,-1.6198837120072371,-1.6198837120072371,-2.93527171740815
1.4235341711578746,-1.6198837120072371,-1.6198837120072371,-2.9603847969969586
1.4726215563702159,-1.6198837120072371,-1.6198837120072371,-2.9783660503107181
1.5217089415825562,-1.6198837120072371,-1.6198837120072371,-2.9891721589352236
1.5707963267948966,-1.6198837120072371,-1.6198837120072371,-2.9927770900082953
1.6198837120072369,-1.6198837120072371,-1.6198837120072371,-2.9891721589352236
1.6689710972195773,-1.6198837120072371,-1.6198837120072371,-2.9783660503107181
1.7180584824319185,-1.6198837120072371,-1.6198837120072371,-2.9603847969969586
1.7671458676442588,-1.6198837120072371,-1.6198837120072371,-2.93527171740815
1.8162332528565992,-1.6198837120072371,-1.6198837120072371,-2.9030873111526674
1.8653206380689396,-1.6198837120072371,-1.6198837120072371,-2.8639091132842012
1.9144080232812799,-1.6198837120072371,-1.6198837120072371,-2.8178315075130218
1.9634954084936211,-1.6198837120072371,-1.6198837120072371,-2.7649654988273529
2.0125827937059615,-1.6198837120072371,-1.6198837120072371,-2.7054384460726344
2.0616701789183018,-1.6198837120072371,-1.6198837120072371,-2.639393755132907
2.1107575641306422,-1.6198837120072371,-1.6198837120072371,-2.5669905334534744
2.1598449493429825,-1.6198837120072371,-1.6198837120072371,-2.4884032067371371
2.2089323345553229,-1.6198837120072371,-1.6198837120072371,-2.4038210987373914
2.2580197197676641,-1.6198837120072371,-1.6198837120072371,-2.3134479751609245
2.3071071049800045,-1.6198837120072371,-1.6198837120072371,-2.2175015527781863
2.3561944901923448,-1.6198837120072371,-1.6198837120072371,-2.1162129749246086
2.4052818754046852,-1.6198837120072371,-1.6198837120072371,-2.0098262546560726
2.4543692606170255,-1.6198837120072371,-1.6198837120072371,-1.8985976869000816
2.5034566458293668,-1.6198837120072371,-1.6198837120072371,-1.7827952310188293
2.5525440310417071,-1.6198837120072371,-1.6198837120072371,-1.6626978652716355
2.6016314162540475,-1.6198837120072371,-1.6198837120072371,-1.5385949147318694
2.6507188014663878,-1.6198837120072371,-1.6198837120072371,-1.4107853542775162
2.6998061866787282,-1.6198837120072371,-1.6198837120072371,-1.2795770883345055
2.7488935718910685,-1.6198837120072371,-1.6198837120072371,-1.1452862091079812
2.7979809571034098,-1.6198837120072371,-1.6198837120072371,-1.0082362350884893
2.8470683423157501,-1.6198837120072371,-1.6198837120072371,-0.86875733166760716
2.8961557275280905,-1.6198837120072371,-1.6198837120072371,-0.72718551574058277
2.9452431127404308,-1.6198837120072371,-1.6198837120072371,-0.5838618462122106
2.9943304979527712,-1.6198837120072371,-1.6198837120072371,-0.43913160235605553
3.0434178831651124,-1.6198837120072371,-1.6198837120072371,-0.29334345200643652
3.0925052683774528,-1.6198837120072371,-1.6198837120072371,-0.1468486115870847
3.1415926535897931,-1.6198837120072371,-1.6198837120072371,-3.6650948838401889e-16
-3.1415926535897931,-1.5707963267948966,-1.5707963267948966,3.6739403974420594e-16
-3.0925052683774528,-1.5707963267948966,-1.5707963267948966,0.14720302298225391
-3.043417883165112,-1.5707963267948966,-1.5707963267948966,0.29405142098868248
-2.9943304979527716,-1.5707963267948966,-1.5707963267948966,0.44019142336608541
-2.9452431127404308,-1.5707963267948966,-1.5707963267948966,0.5852709660483858
-2.8961557275280905,-1.5707963267948966,-1.5707963267948966,0.72894053970979222
-2.8470683423157501,-1.5707963267948966,-1.5707963267948966,0.87085403176338716
-2.7979809571034093,-1.5707963267948966,-1.5707963267948966,1.0106695601766611
-2.748893571891069,-1.5707963267948966,-1.5707963267948966,1.1480502970952697
-2.6998061866787286,-1.5707963267948966,-1.5707963267948966,1.282665280290846
-2.6507188014663878,-1.5707963267948966,-1.5707963267948966,1.4141902104779935
-2.6016314162540475,-1.5707963267948966,-1.5707963267948966,1.5423082325796653
-2.5525440310417071,-1.5707963267948966,-1.5707963267948966,1.6667106990588065
-2.5034566458293663,-1.5707963267948966,-1.5707963267948966,1.7870979134773004
-2.454369260617026,-1.5707963267948966,-1.5707963267948966,1.9031798524909365
-2.4052818754046852,-1.5707963267948966,-1.5707963267948966,2.0146768645410558
-2.3561944901923448,-1.5707963267948966,-1.5707963267948966,2.1213203435596428
-2.3071071049800045,-1.5707963267948966,-1.5707963267948966,2.2228533760648772
-2.2580197197676637,-1.5707963267948966,-1.5707963267948966,2.3190313600882115
-2.2089323345553233,-1.5707963267948966,-1.5707963267948966,2.4096225944419349
-2.1598449493429825,-1.5707963267948966,-1.5707963267948966,2.494408836907636
-2.1107575641306422,-1.5707963267948966,-1.5707963267948966,2.5731858300008161
-2.0616701789183018,-1.5707963267948966,-1.5707963267948966,2.6457637930450653
-2.0125827937059615,-1.5707963267948966,-1.5707963267948966,2.7119678793703299
-1.9634954084936207,-1.5707963267948966,-1.5707963267948966,2.77163859753386
-1.9144080232812801,-1.5707963267948966,-1.5707963267948966,2.8246321955490625
-1.8653206380689396,-1.5707963267948966,-1.5707963267948966,2.8708210071966267
-1.8162332528565992,-1.5707963267948966,-1.5707963267948966,2.9100937595836318
-1.7671458676442586,-1.5707963267948966,-1.5707963267948966,2.9423558412096913
-1.7180584824319181,-1.5707963267948966,-1.5707963267948966,2.9675295298943429
-1.6689710972195777,-1.5707963267948966,-1.5707963267948966,2.9855541800165906
-1.6198837120072371,-1.5707963267948966,-1.5707963267948966,2.996386368615517
-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3
-1.521708941582556,-1.5707963267948966,-1.5707963267948966,2.996386368615517
-1.4726215563702154,-1.5707963267948966,-1.5707963267948966,2.9855541800165906
-1.4235341711578751,-1.5707963267948966,-1.5707963267948966,2.9675295298943429
-1.3744467859455345,-1.5707963267948966,-1.5707963267948966,2.9423558412096913
-1.3253594007331939,-1.5707963267948966,-1.5707963267948966,2.9100937595836318
-1.2762720155208536,-1.5707963267948966,-1.5707963267948966,2.8708210071966267
-1.227184630308513,-1.5707963267948966,-1.5707963267948966,2.8246321955490625
-1.1780972450961724,-1.5707963267948966,-1.5707963267948966,2.77163859753386
-1.1290098598838321,-1.5707963267948966,-1.5707963267948966,2.7119678793703299
-1.0799224746714913,-1.5707963267948966,-1.5707963267948966,2.6457637930450648
-1.0308350894591509,-1.5707963267948966,-1.5707963267948966,2.5731858300008161
-0.98174770424681057,-1.5707963267948966,-1.5707963267948966,2.494408836907636
-0.93266031903446978,-1.5707963267948966,-1.5707963267948966,2.4096225944419345
-0.88357293382212942,-1.5707963267948966,-1.5707963267948966,2.3190313600882111
-0.83448554860978863,-1.5707963267948966,-1.5707963267948966,2.2228533760648768
-0.78539816339744828,-1.5707963267948966,-1.5707963267948966,2.1213203435596424
-0.73631077818510793,-1.5707963267948966,-1.5707963267948966,2.0146768645410558
-0.68722339297276713,-1.5707963267948966,-1.5707963267948966,1.9031798524909362
-0.63813600776042678,-1.5707963267948966,-1.5707963267948966,1.7870979134773002
-0.58904862254808599,-1.5707963267948966,-1.5707963267948966,1.6667106990588061
-0.53996123733574564,-1.5707963267948966,-1.5707963267948966,1.5423082325796651
-0.49087385212340529,-1.5707963267948966,-1.5707963267948966,1.4141902104779933
-0.44178646691106449,-1.5707963267948966,-1.5707963267948966,1.2826652802908458
-0.39269908169872414,-1.5707963267948966,-1.5707963267948966,1.1480502970952693
-0.34361169648638379,-1.5707963267948966,-1.5707963267948966,1.0106695601766607
-0.29452431127404299,-1.5707963267948966,-1.5707963267948966,0.87085403176338683
-0.24543692606170264,-1.5707963267948966,-1.5707963267948966,0.72894053970979178
-0.19634954084936229,-1.5707963267948966,-1.5707963267948966,0.58527096604838547
-0.1472621556370215,-1.5707963267948966,-1.5707963267948966,0.44019142336608508
-0.098174770424681146,-1.5707963267948966,-1.5707963267948966,0.29405142098868214
-0.049087385212340351,-1.5707963267948966,-1.5707963267948966,0.14720302298225355
0,-1.5707963267948966,-1.5707963267948966,-0
0.049087385212340351,-1.5707963267948966,-1.5707963267948966,-0.14720302298225355
0.098174770424681146,-1.5707963267948966,-1.5707963267948966,-0.29405142098868214
0.1472621556370215,-1.5707963267948966,-1.5707963267948966,-0.44019142336608508
0.19634954084936229,-1.5707963267948966,-1.5707963267948966,-0.58527096604838547
0.24543692606170264,-1.5707963267948966,-1.5707963267948966,-0.72894053970979178
0.29452431127404299,-1.5707963267948966,-1.5707963267948966,-0.87085403176338683
0.34361169648638379,-1.5707963267948966,-1.5707963267948966,-1.0106695601766607
0.39269908169872414,-1.5707963267948966,-1.5707963267948966,-1.1480502970952693
0.44178646691106449,-1.5707963267948966,-1.5707963267948966,-1.2826652802908458
0.49087385212340529,-1.5707963267948966,-1.5707963267948966,-1.4141902104779933
0.53996123733574564,-1.5707963267948966,-1.5707963267948966,-1.5423082325796651
0.58904862254808599,-1.5707963267948966,-1.5707963267948966,-1.6667106990588061
0.63813600776042678,-1.5707963267948966,-1.5707963267948966,-1.7870979134773002
0.68722339297276713,-1.5707963267948966,-1.5707963267948966,-1.9031798524909362
0.73631077818510793,-1.5707963267948966,-1.5707963267948966,-2.0146768645410558
0.78539816339744828,-1.5707963267948966,-1.5707963267948966,-2.1213203435596424
0.83448554860978863,-1.5707963267948966,-1.5707963267948966,-2.2228533760648768
0.88357293382212898,-1.5707963267948966,-1.5707963267948966,-2.3190313600882102
0.93266031903447022,-1.5707963267948966,-1.5707963267948966,-2.4096225944419354
0.98174770424681057,-1.5707963267948966,-1.5707963267948966,-2.494408836907636
1.0308350894591509,-1.5707963267948966,-1.5707963267948966,-2.5731858300008161
1.0799224746714913,-1.5707963267948966,-1.5707963267948966,-2.6457637930450648
1.1290098598838316,-1.5707963267948966,-1.5707963267948966,-2.7119678793703299
1.178097245096172,-1.5707963267948966,-1.5707963267948966,-2.77163859753386
1.2271846303085132,-1.5707963267948966,-1.5707963267948966,-2.8246321955490625
1.2762720155208536,-1.5707963267948966,-1.5707963267948966,-2.8708210071966267
1.3253594007331939,-1.5707963267948966,-1.5707963267948966,-2.9100937595836318
1.3744467859455343,-1.5707963267948966,-1.5707963267948966,-2.9423558412096913
1.4235341711578746,-1.5707963267948966,-1.5707963267948966,-2.9675295298943425
1.4726215563702159,-1.5707963267948966,-1.5707963267948966,-2.9855541800165906
1.5217089415825562,-1.5707963267948966,-1.5707963267948966,-2.996386368615517
1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-3
1.6198837120072369,-1.5707963267948966,-1.5707963267948966,-2.996386368615517
1.6689710972195773,-1.5707963267948966,-1.5707963267948966,-2.9855541800165906
1.7180584824319185,-1.5707963267948966,-1.5707963267948966,-2.9675295298943425
1.7671458676442588,-1.5707963267948966,-1.5707963267948966,-2.9423558412096913
1.8162332528565992,-1.5707963267948966,-1.5707963267948966,-2.9100937595836318
1.8653206380689396,-1.5707963267948966,-1.5707963267948966,-2.8708210071966267
1.9144080232812799,-1.5707963267948966,-1.5707963267948966,-2.8246321955490625
1.9634954084936211,-1.5707963267948966,-1.5707963267948966,-2.77163859753386
2.0125827937059615,-1.5707963267948966,-1.5707963267948966,-2.7119678793703299
2.0616701789183018,-1.5707963267948966,-1.5707963267948966,-2.6457637930450653
2.1107575641306422,-1.5707963267948966,-1.5707963267948966,-2.5731858300008161
2.1598449493429825,-1.5707963267948966,-1.5707963267948966,-2.494408836907636
2.2089323345553229,-1.5707963267948966,-1.5707963267948966,-2.4096225944419354
2.2580197197676641,-1.5707963267948966,-1.5707963267948966,-2.3190313600882102
2.3071071049800045,-1.5707963267948966,-1.5707963267948966,-2.2228533760648772
2.3561944901923448,-1.5707963267948966,-1.5707963267948966,-2.1213203435596428
2.4052818754046852,-1.5707963267948966,-1.5707963267948966,-2.0146768645410558
2.4543692606170255,-1.5707963267948966,-1.5707963267948966,-1.9031798524909376
2.5034566458293668,-1.5707963267948966,-1.5707963267948966,-1.7870979134772993
2.5525440310417071,-1.5707963267948966,-1.5707963267948966,-1.6667106990588065
2.6016314162540475,-1.5707963267948966,-1.5707963267948966,-1.5423082325796653
2.6507188014663878,-1.5707963267948966,-1.5707963267948966,-1.4141902104779935
2.6998061866787282,-1.5707963267948966,-1.5707963267948966,-1.2826652802908471
2.7488935718910685,-1.5707963267948966,-1.5707963267948966,-1.1480502970952708
2.7979809571034098,-1.5707963267948966,-1.5707963267948966,-1.0106695601766598
2.8470683423157501,-1.5707963267948966,-1.5707963267948966,-0.87085403176338716
2.8961557275280905,-1.5707963267948966,-1.5707963267948966,-0.72894053970979222
2.9452431127404308,-1.5707963267948966,-1.5707963267948966,-0.5852709660483858
2.9943304979527712,-1.5707963267948966,-1.5707963267948966,-0.44019142336608674
