tier,caseId,projection,N,dimension,d,beta,mu,gap,c,alpha,spectralAbscissa,spectralImagAtEdge,numericalAbscissa,frobeniusNorm,henriciRelativeDeparture,eigenvectorCondition,sampledTransientGain,sampledPeakTime,sampledLog10TransientGain,transientGainCensored,timeGridCount,resolventSampleScale,resolventPeak,sampledKreissLowerBound,epsilonRelative,pseudoRightExcursion,pseudospectralAbscissaLowerSample,projectionRankRemoved,qStarCompressionLeakage,finiteDimensionalOnly
broad,B0009,qstar-Wxx,18,36,0.0,0.0,0.01,0.01,4.0,1.0,-0.012793644052850916,5.685406010452561e-16,0.1254673581465611,929.9689554550304,0.013133898988945295,2.2667603052371836,,,,,,,,,,,,1,1.2001081299345615,True
broad,B0009,span-sin1-sin2,18,35,0.0,0.0,0.01,0.01,4.0,1.0,-0.010000000000015432,1.0070475726690668e-14,-0.010000000000018106,929.9628979354335,0.012910204064813757,1.6939557644867602,,,,,,,,,,,,2,0.01610973417008238,True
broad,B0010,unprojected,18,37,0.0,0.0,0.01,0.01,128.0,0.5,49.02616355733077,2.0709255668789292e-14,5037.8778492636775,10125.864229117426,0.9959241740108022,9168.654224476459,,,,,,,,,,,,0,3.6515547510439244,True
broad,B0010,qstar-Wxx,18,36,0.0,0.0,0.01,0.01,128.0,0.5,10.287742285323336,47.61143626982174,28.462287025012472,974.2381772251874,0.3557119319122841,8648.4957630201,,,,,,,,,,,,1,1.306044447892739,True
broad,B0010,span-sin1-sin2,18,35,0.0,0.0,0.01,0.01,128.0,0.5,2.1245467188197216,6.975680090973085e-15,23.53641399933131,969.6673516443275,0.35587496618985354,5420.866283403844,,,,,,,,,,,,2,0.5155114934426361,True
broad,B0011,unprojected,18,37,0.0,0.0,0.01,0.01,4096.0,0.24999999999999997,1609.2253574937947,-6.289470638752073e-13,161265.1989354948,322659.661633944,0.999586947999886,288.92995420642916,,,,,,,,,,,,0,16.88781366158367,True
broad,B0011,qstar-Wxx,18,36,0.0,0.0,0.01,0.01,4096.0,0.24999999999999997,422.0291648156283,1536.893652008203,1025.4546814547964,9341.84426691909,0.2728070510473358,170.83659098451182,,,,,,,,,,,,1,16.539956174922935,True
broad,B0011,span-sin1-sin2,18,35,0.0,0.0,0.01,0.01,4096.0,0.24999999999999997,11.203312497307577,-1.444353377699606e-13,901.3117513651512,8841.617885472217,0.2291033895698012,170.73185715652545,,,,,,,,,,,,2,16.496367790164356,True
broad,B0012,unprojected,18,37,0.0,0.0,0.01,0.01,131072.0,0.12499999999999999,51536.49063578051,-3.689217152387841e-11,5160539.486997415,10325066.33177021,0.9995883706955262,252.5179900446197,,,,,,,,,,,,0,527.8961469596203,True
broad,B0012,qstar-Wxx,18,36,0.0,0.0,0.01,0.01,131072.0,0.12499999999999999,13644.862636220447,-49211.437488343014,32939.78872288739,297455.68792421353,0.26193417166085814,5.244670584177076,,,,,,,,,,,,1,527.8851332201098,True
broad,B0012,span-sin1-sin2,18,35,0.0,0.0,0.01,0.01,131072.0,0.12499999999999999,352.1380613840744,60239.243598012756,28999.886018034762,281364.07218429033,0.21183111495682316,55.85369261450229,,,,,,,,,,,,2,527.8837692852594,True
broad,B0013,unprojected,18,37,0.0,0.0,0.1,0.1,4.0,1.0,0.7313684390857781,-2.874130424880187e-16,13.533272492281538,930.8800915487922,0.035111718533541385,43.43167729292329,,,,,,,,,,,,0,3.702991481062372,True
broad,B0013,qstar-Wxx,18,36,0.0,0.0,0.1,0.1,4.0,1.0,-0.12800900375212443,4.286083044621172e-16,0.009592970731267188,930.3760841972747,0.013094704129747333,2.213930338169252,,,,,,,,,,,,1,1.2091922546975342,True
broad,B0013,span-sin1-sin2,18,35,0.0,0.0,0.1,0.1,4.0,1.0,-0.09999999999997328,-2.071633516643466e-16,-0.09999999999992541,930.3704914982786,0.012890820373603222,1.7962078115641726,,,,,,,,,,,,2,0.14881501544033543,True
broad,B0014,unprojected,18,37,0.0,0.0,0.1,0.1,128.0,0.5,46.51454089705686,1.3609538384456847e-13,485.55967511489763,1376.0085058214443,0.7481212584756128,15142.406143857603,,,,,,,,,,,,0,6.03053982925239,True
broad,B0014,qstar-Wxx,18,36,0.0,0.0,0.1,0.1,128.0,0.5,8.897308033993907,-45.84977925440108,25.317083929875487,973.7949062120862,0.3547586908121396,9196.204333689697,,,,,,,,,,,,1,4.910948038026818,True
broad,B0014,span-sin1-sin2,18,35,0.0,0.0,0.1,0.1,128.0,0.5,1.556919040244872,2.0464547801004676e-15,20.919504490003387,969.8333029785367,0.35535235406006116,6155.735206383422,,,,,,,,,,,,2,4.762080494090733,True
broad,B0015,unprojected,18,37,0.0,0.0,0.1,0.1,4096.0,0.24999999999999997,1530.4097188054886,1.2574581611673635e-12,15594.668409475471,32456.120263783752,0.9587928121477989,182.1126320800283,,,,,,,,,,,,0,152.43148784740063,True
broad,B0015,qstar-Wxx,18,36,0.0,0.0,0.1,0.1,4096.0,0.24999999999999997,375.5339331536054,-1483.2841682646017,927.5115537238478,9252.533842648527,0.2534412796605033,180.642651507151,,,,,,,,,,,,1,152.39130056329412,True
broad,B0015,span-sin1-sin2,18,35,0.0,0.0,0.1,0.1,4096.0,0.24999999999999997,7.332390141997777,-1.1615125938482316e-13,819.7203995638531,8816.329052947618,0.2132671584464731,182.5588245676839,,,,,,,,,,,,2,152.3865758109035,True
broad,B0016,unprojected,18,37,0.0,0.0,0.1,0.1,131072.0,0.12499999999999999,49015.88153407074,5.992136418590607e-11,499086.28665215836,1038169.4924951982,0.9589069491670996,24.843611998653824,,,,,,,,,,,,0,4876.371829656673,True
broad,B0016,qstar-Wxx,18,36,0.0,0.0,0.1,0.1,131072.0,0.12499999999999999,12160.43392535678,47555.62854333901,29809.54503697247,294582.0461539719,0.24133525154433896,5.229788522590896,,,,,,,,,,,,1,4876.37057359971,True
broad,B0016,span-sin1-sin2,18,35,0.0,0.0,0.1,0.1,131072.0,0.12499999999999999,337.2582048488547,60279.7141626709,26392.22286473096,280548.9243327705,0.19412374479103664,29.71928104543351,,,,,,,,,,,,2,4876.370425948912,True
broad,B0017,unprojected,18,37,0.0,0.0001,1e-06,1.0099999999999999e-06,4.0,1.0,3.2226646972493205,4.471441265915092,1565481.65765242,3130966.853553846,0.9999999558919891,526198.8112287475,,,,,,,,,,,,0,3.6056604218752524,True
broad,B0017,qstar-Wxx,18,36,0.0,0.0001,1e-06,1.0099999999999999e-06,4.0,1.0,0.00011675674633404088,-6.460981283101685e-16,0.1388219879626772,929.9237487150751,0.013139158495785497,2.458663666003906,,,,,,,,,,,,1,1.1999000746705004,True
broad,B0017,span-sin1-sin2,18,35,0.0,0.0001,1e-06,1.0099999999999999e-06,4.0,1.0,-1.0100000320913351e-06,-1.236572725287052e-15,-9.877341812361565e-07,929.9176264209723,0.012912700359704932,1.9562062267443336,,,,,,,,,,,,2,0.0004226675269804681,True
broad,B0018,unprojected,18,37,0.0,0.0001,1e-06,1.0099999999999999e-06,128.0,0.5,60.62117814911682,60.06705306130175,50095465.74487584,100190934.89926253,0.9999999999575768,2287296.93676485,,,,,,,,,,,,0,3.609022550529998,True
broad,B0018,qstar-Wxx,18,36,0.0,0.0001,1e-06,1.0099999999999999e-06,128.0,0.5,10.441613985095145,-47.83332081610791,28.851197878085536,974.3036424735284,0.3558440580918781,8638.334434740007,,,,,,,,,,,,1,1.19681824872924,True
broad,B0018,span-sin1-sin2,18,35,0.0,0.0001,1e-06,1.0099999999999999e-06,128.0,0.5,2.218806433954508,-1.222245309710791e-15,23.862878515970245,969.6534690851349,0.3559412535904952,5359.995478864096,,,,,,,,,,,,2,0.006607802253773671,True
broad,B0019,unprojected,18,37,0.0,0.0001,1e-06,1.0099999999999999e-06,4096.0,0.24999999999999997,1455.5753516339792,1.1668547023128062e-12,1603054956.5360687,3206109916.6384487,0.9999999999958857,9788868.948606813,,,,,,,,,,,,0,3.7252344030459366,True
broad,B0019,qstar-Wxx,18,36,0.0,0.0001,1e-06,1.0099999999999999e-06,4096.0,0.24999999999999997,427.1908549114067,1543.6491892788536,1037.618523211061,9353.442770094589,0.2752276304346098,169.75596227350596,,,,,,,,,,,,1,1.1177179827376449,True
broad,B0019,span-sin1-sin2,18,35,0.0,0.0001,1e-06,1.0099999999999999e-06,4096.0,0.24999999999999997,13.841432700680905,9.069460620848071e-11,911.4908799171388,8844.933918828168,0.23102583843821164,170.0548118394601,,,,,,,,,,,,2,0.21110949076836508,True
broad,B0020,unprojected,18,37,0.0,0.0001,1e-06,1.0099999999999999e-06,131072.0,0.12499999999999999,50922.93251216863,1.5023125891676342e-11,51297758661.85421,102595517332.42606,0.9999999999958314,8239436.134680906,,,,,,,,,,,,0,10.912928503368823,True
broad,B0020,qstar-Wxx,18,36,0.0,0.0001,1e-06,1.0099999999999999e-06,131072.0,0.12499999999999999,13808.247090542107,-49422.688692657575,33328.61510112629,297828.8326886189,0.2644973333733178,5.299868715657215,,,,,,,,,,,,1,7.067503846742956,True
broad,B0020,span-sin1-sin2,18,35,0.0,0.0001,1e-06,1.0099999999999999e-06,131072.0,0.12499999999999999,353.68845287829294,-60234.38005720729,29325.228886898894,281470.9308221489,0.21398491761922928,47.95275883468841,,,,,,,,,,,,2,6.755482467949857,True
broad,B0021,unprojected,18,37,0.0,0.0001,0.0001,0.00010001,4.0,1.0,0.06296057404353142,-0.6941418447610087,15807.474849160557,31632.021980363224,0.9995678481129805,46412.33559935037,,,,,,,,,,,,0,3.605753763281696,True
broad,B0021,qstar-Wxx,18,36,0.0,0.0001,0.0001,0.00010001,4.0,1.0,-9.893510460322615e-06,1.8134788620464892e-15,0.13868922261276528,929.9241962830258,0.01313910567691524,2.459386851502755,,,,,,,,,,,,1,1.1999001146249395,True
broad,B0021,span-sin1-sin2,18,35,0.0,0.0001,0.0001,0.00010001,4.0,1.0,-0.00010001000005980152,-2.4371922880348604e-16,-9.998774319114356e-05,929.9180746380916,0.012912675259383248,1.956300378092532,,,,,,,,,,,,2,0.00046893027936005955,True
broad,B0022,unprojected,18,37,0.0,0.0001,0.0001,0.00010001,128.0,0.5,48.035542092911825,2.6080248416694064e-14,505891.89501214423,1011787.6612128203,0.9999995927464737,223716.77508766612,,,,,,,,,,,,0,3.6091190598144314,True
broad,B0022,qstar-Wxx,18,36,0.0,0.0001,0.0001,0.00010001,128.0,0.5,10.440085345692797,-47.831090067610134,28.847349196493234,974.302976226072,0.35584272509562687,8638.815738255666,,,,,,,,,,,,1,1.1968304693511849,True
broad,B0022,span-sin1-sin2,18,35,0.0,0.0001,0.0001,0.00010001,128.0,0.5,2.2180860209185154,-3.330114672194482e-14,23.859683203475335,969.6536013007377,0.3559405854381536,5360.744418429158,,,,,,,,,,,,2,0.008436298130467472,True
broad,B0023,unprojected,18,37,0.0,0.0001,0.0001,0.00010001,4096.0,0.24999999999999997,1616.221652814452,6.29639333880837e-13,16188593.344468635,32377191.498290204,0.9999999589391426,31568.39504983868,,,,,,,,,,,,0,3.7290208031358114,True
broad,B0023,qstar-Wxx,18,36,0.0,0.0001,0.0001,0.00010001,4096.0,0.24999999999999997,427.1395931664903,-1543.5812806540312,1037.4983589012704,9353.326069312456,0.27520338552041,169.76589184271054,,,,,,,,,,,,1,1.130062647242987,True
broad,B0023,span-sin1-sin2,18,35,0.0,0.0001,0.0001,0.00010001,4096.0,0.24999999999999997,13.833992421621438,9.8399705142051e-13,911.3910026388261,8844.900520976824,0.23100644793917613,170.05785073597144,,,,,,,,,,,,2,0.2688198987489333,True
broad,B0024,unprojected,18,37,0.0,0.0001,0.0001,0.00010001,131072.0,0.12499999999999999,51797.78568750744,1.684542988511365e-12,518035039.72720903,1036070127.5183953,0.9999999590741919,32070.112565150328,,,,,,,,,,,,0,12.141669162524778,True
broad,B0024,qstar-Wxx,18,36,0.0,0.0001,0.0001,0.00010001,131072.0,0.12499999999999999,13806.625633833399,-49420.5628090215,33324.77416072108,297825.0782560586,0.2644716637483208,5.299239166034708,,,,,,,,,,,,1,8.848337492569746,True
broad,B0024,span-sin1-sin2,18,35,0.0,0.0001,0.0001,0.00010001,131072.0,0.12499999999999999,353.67301729676115,-60234.426316893165,29322.036379436147,281469.85462519096,0.21396337134831012,47.918082646495606,,,,,,,,,,,,2,8.601343336699788,True
broad,B0025,unprojected,18,37,0.0,0.0001,0.01,0.01000001,4.0,1.0,0.8858329193488478,-4.817644564478475e-16,155.7870908026963,981.8654005397688,0.3210175263165622,334.98991891265916,,,,,,,,,,,,0,3.615124971173599,True
broad,B0025,qstar-Wxx,18,36,0.0,0.0001,0.01,0.01000001,4.0,1.0,-0.012676872837666716,2.6110824573502286e-15,0.1254669155848185,929.9689557814056,0.013133923982117065,2.550791624719217,,,,,,,,,,,,1,1.2000110952096048,True
broad,B0025,span-sin1-sin2,18,35,0.0,0.0001,0.01,0.01000001,4.0,1.0,-0.010000010000038468,4.265562801741894e-17,-0.009999988638041895,929.9628976456925,0.012910204148037098,1.966087817334266,,,,,,,,,,,,2,0.01616117088757151,True
broad,B0026,unprojected,18,37,0.0,0.0001,0.01,0.01000001,128.0,0.5,49.01421391764255,-1.1244845200537975e-14,5037.870467793654,10125.854156947109,0.9959241836461621,9218.908085489085,,,,,,,,,,,,0,3.6549315888086538,True
broad,B0026,qstar-Wxx,18,36,0.0,0.0001,0.01,0.01000001,128.0,0.5,10.28712270524713,47.610925772287466,28.466334412628754,974.2381837897997,0.35571239210172884,8688.036187479815,,,,,,,,,,,,1,1.3032052457163703,True
broad,B0026,span-sin1-sin2,18,35,0.0,0.0001,0.01,0.01000001,128.0,0.5,2.146979949169136,3.485749783462852e-15,23.543282386073866,969.6673390192519,0.3558747474568329,5436.064587243354,,,,,,,,,,,,2,0.5155969267802354,True
broad,B0027,unprojected,18,37,0.0,0.0001,0.01,0.01000001,4096.0,0.24999999999999997,1609.2111164587245,1.948921565286588e-12,161264.96277073282,322659.3379575824,0.9995869478675256,288.93443459576395,,,,,,,,,,,,0,16.913294406994567,True
broad,B0027,qstar-Wxx,18,36,0.0,0.0001,0.01,0.01000001,4096.0,0.24999999999999997,422.01218879570405,-1536.878942676405,1025.6050420864847,9341.844354227585,0.2728079890418281,170.76600391964462,,,,,,,,,,,,1,16.53429519836652,True
broad,B0027,span-sin1-sin2,18,35,0.0,0.0001,0.01,0.01000001,4096.0,0.24999999999999997,13.120362399084843,-2.4652219085362264e-13,901.503397944688,8841.617874925367,0.22908678652086856,170.60825358748357,,,,,,,,,,,,2,16.49766939467329,True
broad,B0028,unprojected,18,37,0.0,0.0001,0.01,0.01000001,131072.0,0.12499999999999999,51536.40375551362,-1.013548025044951e-10,5160531.929767343,10325055.974083649,0.9995883699223013,252.53724789558947,,,,,,,,,,,,0,527.9918356215004,True
broad,B0028,qstar-Wxx,18,36,0.0,0.0001,0.01,0.01000001,131072.0,0.12499999999999999,13644.336368469336,49210.978365184164,32944.61987307998,297455.69012870087,0.2619342279770495,5.244752242503208,,,,,,,,,,,,1,527.9277905999012,True
broad,B0028,span-sin1-sin2,18,35,0.0,0.0001,0.01,0.01000001,131072.0,0.12499999999999999,352.12061138838885,-60239.03551054447,29005.989782443692,281364.0732742723,0.21182911672780777,44.64900712825301,,,,,,,,,,,,2,527.9239923879734,True
broad,B0029,unprojected,18,37,0.0,0.0001,0.1,0.10000001,4.0,1.0,0.7309191614110393,-6.04952883851809e-16,13.533206359318786,930.8800915821685,0.035111827967868735,42.041035464874646,,,,,,,,,,,,0,3.7030833624363133,True
broad,B0029,qstar-Wxx,18,36,0.0,0.0001,0.1,0.10000001,4.0,1.0,-0.12790280657394343,6.517499346571304e-18,0.009592638596486612,930.3760844941467,0.013094724398850791,5.326619738197492,,,,,,,,,,,,1,1.209118402494645,True
broad,B0029,span-sin1-sin2,18,35,0.0,0.0001,0.1,0.10000001,4.0,1.0,-0.10000000999999341,-9.355972847115642e-16,-0.0999999949951108,930.3704912434299,0.012890820456562287,2.0859124972810568,,,,,,,,,,,,2,0.14886112410719457,True
broad,B0030,unprojected,18,37,0.0,0.0001,0.1,0.10000001,128.0,0.5,46.513507160078184,-6.355614754265459e-15,485.55787693204627,1376.0084348384278,0.7481213611205142,14661.643480951094,,,,,,,,,,,,0,6.032347832893404,True
broad,B0030,qstar-Wxx,18,36,0.0,0.0001,0.1,0.10000001,128.0,0.5,8.896493745780024,-45.849399555435845,25.32050404839616,973.7949116887469,0.35475907809158946,9226.892689769827,,,,,,,,,,,,1,4.910368327945596,True
broad,B0030,span-sin1-sin2,18,35,0.0,0.0001,0.1,0.10000001,128.0,0.5,1.5752438041388903,1.7289762533649458e-14,20.925350992976725,969.8332913298977,0.35535215734527237,6171.265820089125,,,,,,,,,,,,2,4.762128209330536,True
broad,B0031,unprojected,18,37,0.0,0.0001,0.1,0.10000001,4096.0,0.24999999999999997,1530.4085095511016,6.200075170967595e-13,15594.611221462173,32456.117178175195,0.9587928125713301,182.01813844275748,,,,,,,,,,,,0,152.43391397996328,True
broad,B0031,qstar-Wxx,18,36,0.0,0.0001,0.1,0.10000001,4096.0,0.24999999999999997,375.51060409140996,-1483.2737634017872,927.6402784111925,9252.533906405559,0.2534423638227886,180.5612890087519,,,,,,,,,,,,1,152.39078952640457,True
broad,B0031,span-sin1-sin2,18,35,0.0,0.0001,0.1,0.10000001,4096.0,0.24999999999999997,8.616723554959885,9.140569700419919e-14,819.8813200728789,8816.329035442715,0.21325466795357162,182.63456344323012,,,,,,,,,,,,2,152.38668886714814,True
broad,B0032,unprojected,18,37,0.0,0.0001,0.1,0.10000001,131072.0,0.12499999999999999,49015.87468297417,3.487935484038339e-11,499084.45699053514,1038169.393715049,0.9589069416800317,24.843646874279017,,,,,,,,,,,,0,4876.378638889702,True
broad,B0032,qstar-Wxx,18,36,0.0,0.0001,0.1,0.10000001,131072.0,0.12499999999999999,12159.7096081059,47555.32794189374,29813.682029496413,294582.0476890333,0.2413353071748508,5.229880564940629,,,,,,,,,,,,1,4876.372838837568,True
broad,B0032,span-sin1-sin2,18,35,0.0,0.0001,0.1,0.10000001,131072.0,0.12499999999999999,337.2509129544574,60279.50836690809,26397.34525288694,280548.92508566106,0.19412279833345467,26.56748505907666,,,,,,,,,,,,2,4876.372630352777,True
broad,B0033,unprojected,18,37,0.0,0.001,1e-06,2e-06,4.0,1.0,5.388600038490386,6.931303274913305,790567.0818361723,1581137.8386389227,0.9999998270021279,175394.92421958738,,,,,,,,,,,,0,3.6066375896414304,True
broad,B0033,qstar-Wxx,18,36,0.0,0.001,1e-06,2e-06,4.0,1.0,0.0011805136638193187,-1.030843362032796e-15,0.13882197575537059,929.923763977847,0.013139393884347858,2.4078867846283742,,,,,,,,,,,,1,1.1990074424333625,True
broad,B0033,span-sin1-sin2,18,35,0.0,0.001,1e-06,2e-06,4.0,1.0,-1.999999961586533e-06,4.70915958301302e-16,2.3508197936744672e-07,929.9176360276641,0.012912702529281467,1.6764912841320119,,,,,,,,,,,,2,0.004224572236478778,True
broad,B0034,unprojected,18,37,0.0,0.001,1e-06,2e-06,128.0,0.5,85.4158588223052,-98.89513437756163,25298199.318754382,50596402.094936326,0.9999999998259086,651969.0135985336,,,,,,,,,,,,0,3.641058542076995,True
broad,B0034,qstar-Wxx,18,36,0.0,0.001,1e-06,2e-06,128.0,0.5,10.436276268442802,47.82860395915671,28.889584293186697,974.3037742958159,0.3558484167152796,19963.134932740628,,,,,,,,,,,,1,1.1698673065050158,True
broad,B0034,span-sin1-sin2,18,35,0.0,0.001,1e-06,2e-06,128.0,0.5,2.4237990670633778,-6.522205512808675e-14,23.9261545352668,969.6533956264492,0.3559393055334298,5587.686889885192,,,,,,,,,,,,2,0.06607204271800984,True
broad,B0035,unprojected,18,37,0.0,0.001,1e-06,2e-06,4096.0,0.24999999999999997,811.447044031087,1930.225070168242,809542430.9002221,1619084866.7647903,0.9999999999828657,2116622.6905167457,,,,,,,,,,,,0,5.371364943900622,True
broad,B0035,qstar-Wxx,18,36,0.0,0.001,1e-06,2e-06,4096.0,0.24999999999999997,427.0458042695989,1543.5128369380107,1039.034307005928,9353.449964626587,0.2752382005044774,169.1374153113935,,,,,,,,,,,,1,2.118359180268222,True
broad,B0035,span-sin1-sin2,18,35,0.0,0.001,1e-06,2e-06,4096.0,0.24999999999999997,29.675262961543947,1.884424967556392e-10,913.2595983758513,8844.937146598435,0.23087225870069106,169.99473217009304,,,,,,,,,,,,2,2.111035200233497,True
broad,B0036,unprojected,18,37,0.0,0.001,1e-06,2e-06,131072.0,0.12499999999999999,19990.765394534872,-2.558901549227825e-12,25905357841.50718,51810715736.46475,0.999999999983225,4656981.003713781,,,,,,,,,,,,0,91.22316350695661,True
broad,B0036,qstar-Wxx,18,36,0.0,0.001,1e-06,2e-06,131072.0,0.12499999999999999,13803.751712002206,-49418.41650505309,33374.09515080359,297829.0584904056,0.2645002278974679,5.302104214945527,,,,,,,,,,,,1,74.56508999546132,True
broad,B0036,span-sin1-sin2,18,35,0.0,0.001,1e-06,2e-06,131072.0,0.12499999999999999,804.715873821075,-2.9164755482363364e-08,29381.56472541979,281471.0476325283,0.21393785065089133,30.589494058316543,,,,,,,,,,,,2,67.55304598640596,True
broad,B0037,unprojected,18,37,0.0,0.001,0.0001,0.000101,4.0,1.0,1.2730666812529083,2.3541835927136185,15652.506755003433,31322.222432042003,0.9995592352230702,10266.203485591275,,,,,,,,,,,,0,3.6067307643828936,True
broad,B0037,qstar-Wxx,18,36,0.0,0.001,0.0001,0.000101,4.0,1.0,0.0010537494436382649,6.351599793181075e-16,0.13868920961519965,929.924211545429,0.013139341007071065,2.4076205086888396,,,,,,,,,,,,1,1.1990077417635934,True
broad,B0037,span-sin1-sin2,18,35,0.0,0.001,0.0001,0.000101,4.0,1.0,-0.00010099999993996637,-1.9932538990159418e-16,-9.876584234969341e-05,929.9180842451522,0.012912677428295213,1.6764944051986919,,,,,,,,,,,,2,0.004244863597163937,True
broad,B0038,unprojected,18,37,0.0,0.001,0.0001,0.000101,128.0,0.5,25.763835701804194,6.025910114113934e-14,500932.916001394,1001869.7510941218,0.9999995864947113,116355.14806164238,,,,,,,,,,,,0,3.641149120025672,True
broad,B0038,qstar-Wxx,18,36,0.0,0.001,0.0001,0.000101,128.0,0.5,10.434745247432568,47.82637443039782,28.885728038425462,974.3031080098219,0.3558470829036685,19957.501932966163,,,,,,,,,,,,1,1.1698868391186252,True
broad,B0038,span-sin1-sin2,18,35,0.0,0.001,0.0001,0.000101,128.0,0.5,2.423031812246236,-1.8732124836951067e-14,23.922947326682056,969.6535278403404,0.3559386376570882,5588.43197566439,,,,,,,,,,,,2,0.06628874590527757,True
broad,B0039,unprojected,18,37,0.0,0.001,0.0001,0.000101,4096.0,0.24999999999999997,1581.4268360217977,-3.0047603052702476e-12,16029906.01616891,32059818.23926044,0.9999999582139115,62363.06889338587,,,,,,,,,,,,0,5.373465056506087,True
broad,B0039,qstar-Wxx,18,36,0.0,0.001,0.0001,0.000101,4096.0,0.24999999999999997,426.9944663120027,-1543.4449678464778,1038.9138832290034,9353.33326087479,0.2752139561351257,169.14725444758975,,,,,,,,,,,,1,2.124190574273065,True
broad,B0039,span-sin1-sin2,18,35,0.0,0.001,0.0001,0.000101,4096.0,0.24999999999999997,29.661582445388557,3.408911755087569e-12,913.1593622504546,8844.903747286631,0.23085291578770148,170.0065947579345,,,,,,,,,,,,2,2.116867374183885,True
broad,B0040,unprojected,18,37,0.0,0.001,0.0001,0.000101,131072.0,0.12499999999999999,51031.001806795655,3.7317247395505114e-11,512957045.22166294,1025914183.2252166,0.9999999582936155,62684.68185753712,,,,,,,,,,,,0,91.35223079683429,True
broad,B0040,qstar-Wxx,18,36,0.0,0.001,0.0001,0.000101,131072.0,0.12499999999999999,13802.1278824872,-49416.29201119037,33370.24588799234,297825.30396336963,0.26447455754179017,5.301474679630608,,,,,,,,,,,,1,74.73005096258602,True
broad,B0040,span-sin1-sin2,18,35,0.0,0.001,0.0001,0.000101,131072.0,0.12499999999999999,804.2610411231399,-5.440067749096928e-10,29378.360755566035,281469.9713873439,0.21391635039237308,30.578648888673122,,,,,,,,,,,,2,67.73856243634931,True
broad,B0041,unprojected,18,37,0.0,0.001,0.01,0.010001,4.0,1.0,0.8373992116349288,-1.4173737471600812e-16,155.7707736224501,981.8553723270645,0.3209901732042316,492.05411797013545,,,,,,,,,,,,0,3.616085536768209,True
broad,B0041,qstar-Wxx,18,36,0.0,0.001,0.01,0.010001,4.0,1.0,-0.011624542346053006,4.131662891050041e-16,0.12546682768417658,929.968971007481,0.0131341535714537,2.381951239241526,,,,,,,,,,,,1,1.1991443700514983,True
broad,B0041,span-sin1-sin2,18,35,0.0,0.001,0.01,0.010001,4.0,1.0,-0.010001000000009707,7.90631447317941e-17,-0.009998855863188733,929.9629072892614,0.0129102062365535,1.676815167334423,,,,,,,,,,,,2,0.017085488023967154,True
broad,B0042,unprojected,18,37,0.0,0.001,0.01,0.010001,128.0,0.5,48.89951551935671,-5.2197111283565144e-14,5037.348689148,10124.857112255862,0.9959235408560589,15840.635581405504,,,,,,,,,,,,0,3.686069594170948,True
broad,B0042,qstar-Wxx,18,36,0.0,0.001,0.01,0.010001,128.0,0.5,10.281548991624371,47.60633306449424,28.503967091896964,974.2383118070713,0.3557166688056968,19474.616779497133,,,,,,,,,,,,1,1.2791416658381265,True
broad,B0042,span-sin1-sin2,18,35,0.0,0.001,0.01,0.010001,128.0,0.5,2.3473095570817537,3.2523716613599757e-14,23.605374352361135,969.6672654100969,0.3558728265037642,5663.326704546164,,,,,,,,,,,,2,0.5198903926522269,True
broad,B0043,unprojected,18,37,0.0,0.001,0.01,0.010001,4096.0,0.24999999999999997,1608.8718811253818,1.5239821986052016e-12,161248.26627219145,322627.2972032721,0.9995868749613495,288.9665798820664,,,,,,,,,,,,0,17.334279462263673,True
broad,B0043,qstar-Wxx,18,36,0.0,0.001,0.01,0.010001,4096.0,0.24999999999999997,421.85957465684055,1536.7466187060463,1026.9949937862757,9341.851256173608,0.2728186165837851,170.13820426074798,,,,,,,,,,,,1,16.623103686818478,True
broad,B0043,span-sin1-sin2,18,35,0.0,0.001,0.01,0.010001,4096.0,0.24999999999999997,28.33681427289555,3.100645061785993e-13,903.2364095542024,8841.620958890717,0.22893794779984883,171.21549831018314,,,,,,,,,,,,2,16.62191022729925,True
broad,B0044,unprojected,18,37,0.0,0.001,0.01,0.010001,131072.0,0.12499999999999999,51528.874002411285,-4.402343676527294e-11,5159997.642233616,10324030.665689884,0.9995882914903989,254.2496274209917,,,,,,,,,,,,0,535.2671142475941,True
broad,B0044,qstar-Wxx,18,36,0.0,0.001,0.01,0.010001,131072.0,0.12499999999999999,13639.605568266563,-49206.84830998913,32989.271346829104,297455.90662337287,0.26193704998976186,5.246984915095397,,,,,,,,,,,,1,532.7794653442483,True
broad,B0044,span-sin1-sin2,18,35,0.0,0.001,0.01,0.010001,131072.0,0.12499999999999999,760.4760960429355,-3.991001803523481e-12,29061.18507201836,281364.1853339897,0.2117864358034114,29.50611898175416,,,,,,,,,,,,2,531.886943779867,True
broad,B0045,unprojected,18,37,0.0,0.001,0.1,0.100001,4.0,1.0,0.7268319919419104,1.724579619630865e-16,13.532468526943179,930.880094886582,0.03511253584144748,34.92934993286074,,,,,,,,,,,,0,3.7039131954532287,True
broad,B0045,qstar-Wxx,18,36,0.0,0.001,0.1,0.100001,4.0,1.0,-0.12694599973921536,-2.411131090720532e-16,0.009592134872893787,930.3760994341884,0.0130949101033223,2.2197743123384868,,,,,,,,,,,,1,1.2084595605182415,True
broad,B0045,span-sin1-sin2,18,35,0.0,0.001,0.1,0.100001,4.0,1.0,-0.10000099999998534,2.1524229540572203e-15,-0.09999949490977723,930.3705011900188,0.012890821966598083,1.6803902524355225,,,,,,,,,,,,2,0.14932235236366448,True
