schemaVersion,evidenceClass,diagnosticOnly,smokeMode,gridKind,archivePrefix,N,dimensionPerKz,viscousEpsilon,absoluteLambda,profileTime,fastTime,fastStep,topEigenvalueFastReal,topEigenvalueFastImag,topClusterDimension,topRealGap,topEigenResidualRelative,generatorRelativeDefect,unitRealLaunchL2,v1L2,v1PositiveKzL2,v2MeanL2,v2DoublePairL2,v2L2,v3MeanPathTargetL2,v3DoublePathTargetL2,v3TargetPairL2,v3TriplePairL2,v3L2,quadraticNaturalResponse,targetCubicNaturalResponse,tripleCubicNaturalResponse,quadraticCompensated,targetCubicCompensated,tripleCubicCompensated,meanPathSignedNaturalParallel,doublePathSignedNaturalParallel,totalSignedNaturalParallel,meanPathSignedCompensated,doublePathSignedCompensated,totalSignedCompensated,meanPathCosineWithLinear,doublePathCosineWithLinear,totalCubicCosineWithLinear,v1OuterThreeMassFraction,v2OuterThreeMassFraction,v3OuterThreeMassFraction,maximumDivergenceRelative,maximumRealityRelative,forbiddenParityRelative,caseChecksPass
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_008,32,65,0.0050000000000000001,200,0.0030000000000000001,0.59999999999999998,0.050000000000000003,0.16320922558585016,-1.2137801191793571e-17,1,0.13895278247729723,1.8015469402354984e-16,8.5439888409538169e-17,0.99999999999999978,1.102467113233256,0.77956197180239262,0.00089335126662673926,0.00077268057856944104,0.0011811484928162105,5.572625001383809e-07,3.9811097581637665e-07,8.9534211877471373e-07,4.2774251078083281e-07,9.9227071164127611e-07,0.00097179176294362468,6.6817786627107e-07,3.192166124811583e-07,0.19435835258872494,0.0267271146508428,0.012768664499246331,-2.8327015457647723e-07,-2.1188082509548625e-07,-4.9515097967196351e-07,-0.011330806183059089,-0.0084752330038194504,-0.019806039186878538,-0.68114242354858978,-0.7131558254606869,-0.74104666536662556,1.4268834654215216e-34,2.7174798948836466e-30,4.3955836058600585e-26,2.7755575615628914e-17,1.7347234759768071e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_008,32,65,0.0050000000000000001,200,0.0040000000000000001,0.80000000000000004,0.050000000000000003,0.16320922558585016,-1.2137801191793571e-17,1,0.13895278247729723,1.8015469402354984e-16,8.5439888409538169e-17,0.99999999999999978,1.1387184898731344,0.80519556605179821,0.0012299129212753348,0.0010524486608597357,0.0016187445683817688,1.0318348005257282e-06,7.2895279180766528e-07,1.6482647524048036e-06,7.8134264322975571e-07,1.8240814181799364e-06,0.0012483764838526414,1.1162921067355291e-06,5.2916658201948997e-07,0.24967529677052827,0.044651684269421163,0.021166663280779596,-4.7906192343785477e-07,-3.4975879597868294e-07,-8.2882071941653745e-07,-0.019162476937514189,-0.013990351839147317,-0.033152828776661494,-0.68553652751453698,-0.70846493379109332,-0.74247655646363986,1.7493798904180895e-35,2.32875230028363e-30,3.4601917629926895e-26,2.7755575615628914e-17,7.589415207398531e-19,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_008,32,65,0.0050000000000000001,200,0.0050000000000000001,1,0.050000000000000003,0.16320922558585016,-1.2137801191793571e-17,1,0.13895278247729723,1.8015469402354984e-16,8.5439888409538169e-17,0.99999999999999978,1.1760675397908629,0.83160533251949886,0.0015879529836980765,0.0013447024499960898,0.002080821798583701,1.6802543910853185e-06,1.1738085110117716e-06,2.6684386632240134e-06,1.2548685552027437e-06,2.9487726243685494e-06,0.0015044243779433683,1.6404403176507308e-06,7.714387441904224e-07,0.30088487558867366,0.065617612706029227,0.030857549767616895,-7.1259107222529157e-07,-5.0746559698076753e-07,-1.2200566692060588e-06,-0.028503642889011662,-0.0202986238792307,-0.048802266768242349,-0.68986184871515521,-0.70324417077034029,-0.74373731008592747,2.176927811199022e-36,2.0810095035478024e-30,2.9181384284692253e-26,2.0816681711721685e-17,8.6736173798840355e-19,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_008,32,65,0.0050000000000000001,200,0.0060000000000000001,1.2,0.050000000000000003,0.16320922558585016,-1.2137801191793571e-17,1,0.13895278247729723,1.8015469402354984e-16,8.5439888409538169e-17,0.99999999999999978,1.2145453458925002,0.85881325013914778,0.0019688406960217588,0.0016502909637414276,0.0025690064132496931,2.5231833579888435e-06,1.7430256708113388e-06,3.9836234960411607e-06,1.8580806895918518e-06,4.3956478484115765e-06,0.0017415571082030432,2.2234997392527228e-06,1.0371065269907511e-06,0.34831142164060863,0.088939989570108915,0.04148426107963004,-9.775491368977265e-07,-6.7859145212360452e-07,-1.6561405890213309e-06,-0.039101965475909058,-0.027143658084944178,-0.066245623560853228,-0.69411429313776651,-0.69750255662814264,-0.7448350722892052,2.8784183534835496e-37,1.9034593648854134e-30,2.6091141583247839e-26,2.0816681711721685e-17,8.6736173798840355e-19,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_008,32,65,0.0050000000000000001,200,0.0070000000000000001,1.3999999999999999,0.050000000000000003,0.16320922558585016,-1.2137801191793571e-17,1,0.13895278247729723,1.8015469402354984e-16,8.5439888409538169e-17,0.99999999999999978,1.2541838058671904,0.88684187398304282,0.002374028739978753,0.0019700824470188396,0.0030850019945369311,3.5835594264465251e-06,2.4480101165404006e-06,5.6244135466058366e-06,2.601596508342e-06,6.196961524445712e-06,0.0019612505189015839,2.8509767729399617e-06,1.3187314830931549e-06,0.39225010378031677,0.11403907091759846,0.052749259323726191,-1.268431278507768e-06,-8.5776057661118911e-07,-2.1261918551189572e-06,-0.050737251140310718,-0.034310423064447565,-0.085047674204758283,-0.69829012193062789,-0.69125206243038551,-0.745776631819558,5.1209350446371315e-38,1.772397244784109e-30,2.4427085716349348e-26,3.4694469519536142e-17,1.3010426069826053e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_008,32,65,0.0050000000000000001,200,0.0080000000000000002,1.6000000000000001,0.050000000000000003,0.16320922558585016,-1.2137801191793571e-17,1,0.13895278247729723,1.8015469402354984e-16,8.5439888409538169e-17,0.99999999999999978,1.2950156525320922,0.91571434964816412,0.0028050581528199264,0.002304968938035648,0.0036305967892359958,4.8868183623495111e-06,3.3013359457614622e-06,7.6245054672142299e-06,3.4969792321264499e-06,8.3882028688809975e-06,0.00216485086717588,3.5106426704221149e-06,1.6101561685112937e-06,0.43297017343517596,0.1404257068168846,0.064406246740451742,-1.5804361786015843e-06,-1.0405020736473045e-06,-2.620938252248888e-06,-0.063217447144063368,-0.04162008294589218,-0.10483753008995551,-0.70238595484754318,-0.68450761261680415,-0.74656936017180864,2.0315122908824568e-38,1.6746925385940468e-30,2.365739551776544e-26,2.7755575615628914e-17,1.7347234759768071e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_008,32,65,0.0050000000000000001,200,0.0089999999999999993,1.7999999999999998,0.050000000000000003,0.16320922558585016,-1.2137801191793571e-17,1,0.13895278247729723,1.8015469402354984e-16,8.5439888409538169e-17,0.99999999999999978,1.3370744745997301,0.94545442794090939,0.0032635635228739921,0.0026558710594388199,0.0042076713217881435,6.4611374101331568e-06,4.3168647004033295e-06,1.0020990563383511e-05,4.5568310056170964e-06,1.1008404093472163e-05,0.0023535889261224715,4.1922180079706465e-06,1.9063214240346435e-06,0.47071778522449426,0.16768872031882584,0.076252856961385743,-1.9093788944358202e-06,-1.2231350525110794e-06,-3.1325139469468999e-06,-0.076375155777432813,-0.048925402100443174,-0.125300557877876,-0.7063987699736104,-0.67728704584524513,-0.74722114665579531,1.5580917101349112e-38,1.6014962190298308e-30,2.3450922569822736e-26,3.4694469519536142e-17,3.4694469519536142e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_008,32,65,0.0050000000000000001,200,0.01,2,0.050000000000000003,0.16320922558585016,-1.2137801191793571e-17,1,0.13895278247729723,1.8015469402354984e-16,8.5439888409538169e-17,0.99999999999999978,1.3803947378750938,0.9760864798657054,0.0037512784800847079,0.003023743018327973,0.0048182063131453597,8.3377016741241976e-06,5.5098743748992525e-06,1.2854673930109776e-05,5.7948908706237613e-06,1.4100475242057711e-05,0.0025285922480695697,4.8870994821184938e-06,2.2031059151507178e-06,0.50571844961391399,0.19548397928473973,0.088124236606028708,-2.2516149160212111e-06,-1.4026664610346277e-06,-3.6542813770558389e-06,-0.090064596640848441,-0.056106658441385106,-0.14617125508223355,-0.71032590018552544,-0.66961103319619875,-0.74774032949944302,1.4328243711162812e-38,1.546436431140618e-30,2.3587038073093856e-26,5.5511151231257827e-17,1.3877787807814457e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_009,32,65,0.002,500,0,0,0.050000000000000003,0.16749174665800359,-9.0047340219775233e-17,1,0.13337106487396147,3.0119406043053418e-16,5.9103989953375027e-17,1,1,0.70710678118654746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461161798864815e-29,0,0,5.4210108624275222e-20,0,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_009,32,65,0.002,500,0.001,0.5,0.050000000000000003,0.16749174665800359,-9.0047340219775233e-17,1,0.13337106487396147,3.0119406043053418e-16,5.9103989953375027e-17,1,1.0872406711233347,0.76879525133312288,0.00029014037358959712,0.00025801334874369085,0.00038826836661855988,6.0393469792914594e-08,4.4673118573394087e-08,9.8593218743930785e-08,4.9007613623580001e-08,1.1010163021212124e-07,0.00032845859345439018,7.6713178101982956e-08,3.813172792363358e-08,0.16422929672719508,0.019178294525495739,0.0095329319809083959,-3.1283124364422283e-08,-2.4841676670902651e-08,-5.6124801035324941e-08,-0.0078207810911055716,-0.0062104191677256632,-0.014031200258831237,-0.6657285913505181,-0.71468012337907039,-0.73161877038534762,3.4156963256562799e-29,2.3773785128732789e-23,1.4581030337196655e-19,6.9388939039072284e-18,1.7347234759768071e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_009,32,65,0.002,500,0.002,1,0.050000000000000003,0.16749174665800359,-9.0047340219775233e-17,1,0.13337106487396147,3.0119406043053418e-16,5.9103989953375027e-17,1,1.1818525850281605,0.83569597723626288,0.00063198835803737589,0.00054656150653503298,0.00083554698558526515,2.6934058670259457e-07,1.9376470674368249e-07,4.3341690831988806e-07,2.106155331993939e-07,4.8188081435395957e-07,0.00059819703739193793,2.6255235705619217e-07,1.2758525016595469e-07,0.29909851869596898,0.065638089264048044,0.031896312541488676,-1.1029930199220133e-07,-8.2441582074845853e-08,-1.9274088406704707e-07,-0.027574825498050334,-0.020610395518711463,-0.048185221016761773,-0.67602209510943267,-0.70236291140613771,-0.73410456576398642,3.3844578396847471e-29,2.5560682665077758e-23,1.1564060169738779e-19,5.5511151231257827e-17,1.3877787807814457e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_009,32,65,0.002,500,0.0030000000000000001,1.5,0.050000000000000003,0.16749174665800359,-9.0047340219775233e-17,1,0.13337106487396147,3.0119406043053418e-16,5.9103989953375027e-17,1,1.2844424194464548,0.90823794483424392,0.0010347707974768894,0.00087167883190937361,0.0013529872834989426,6.784203243298706e-07,4.7473015981513687e-07,1.0758963607274966e-06,5.1082898280183817e-07,1.1910076526609861e-06,0.00082009551130766316,5.0772262719508497e-07,2.4106358443314114e-07,0.41004775565383156,0.12693065679877125,0.06026589610828529,-2.1965685813536646e-07,-1.5386670330792543e-07,-3.7352356144329181e-07,-0.05491421453384162,-0.038466675826981357,-0.093380890360822949,-0.68610381956181254,-0.68681812122422481,-0.735684291848137,3.3420435781873629e-29,2.8400358599139949e-23,1.0370294863837532e-19,5.5511151231257827e-17,1.3877787807814457e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_009,32,65,0.002,500,0.0040000000000000001,2,0.050000000000000003,0.16749174665800359,-9.0047340219775233e-17,1,0.13337106487396147,3.0119406043053418e-16,5.9103989953375027e-17,1,1.3956653420671079,0.98688442764269446,0.0015093326246550303,0.0012398761107839074,0.001953299194168848,1.3554803287035722e-06,9.2304196161286408e-07,2.1183728607453989e-06,9.8251692132986278e-07,2.3351323469649756e-06,0.0010027811991820154,7.7921718487158077e-07,3.6140666438577578e-07,0.50139059959100774,0.19480429621789519,0.090351666096443947,-3.469678621260076e-07,-2.2688645986853907e-07,-5.7385432199454683e-07,-0.086741965531501902,-0.056721614967134772,-0.14346358049863672,-0.69588890582499474,-0.66823776560167525,-0.7364497769503392,3.2871922350923658e-29,3.2262235917892719e-23,1.0265334121921454e-19,5.5511151231257827e-17,1.3877787807814457e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_009,32,65,0.002,500,0.0050000000000000001,2.5,0.050000000000000003,0.16749174665800359,-9.0047340219775233e-17,1,0.13337106487396147,3.0119406043053418e-16,5.9103989953375027e-17,1,1.5162288363375587,1.0721356920048755,0.0020684166850119573,0.0016583603969853808,0.0026511331141844544,2.3893003922529053e-06,1.5845566165459182e-06,3.6798760778361372e-06,1.6673619904968571e-06,4.0399980143045016e-06,0.0011531930871883343,1.0556961501397525e-06,4.7833883452182617e-07,0.57659654359416712,0.26392403753493815,0.11958470863045655,-4.8345380101021641e-07,-2.9408552391212994e-07,-7.7753932492234635e-07,-0.12086345025255411,-0.073521380978032486,-0.19438483123058659,-0.70530746536053368,-0.64693424681498768,-0.73651810212570756,3.2214232110442876e-29,3.7120167285209102e-23,1.0828211127369142e-19,5.5511151231257827e-17,1.3877787807814457e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_009,32,65,0.002,500,0.0060000000000000001,3,0.050000000000000003,0.16749174665800359,-9.0047340219775233e-17,1,0.13337106487396147,3.0119406043053418e-16,5.9103989953375027e-17,1,1.6468968139881688,1.1645319050855543,0.0027269913098245018,0.0021352908210672491,0.0034635167813065956,3.8955513851177119e-06,2.5184825515102065e-06,5.9134624260143505e-06,2.6181746200089879e-06,6.4671381773349128e-06,0.0012769812408995331,1.323861869261003e-06,5.8613740932027073e-07,0.63849062044976657,0.33096546731525078,0.1465343523300677,-6.2294982027222769e-07,-3.5144436583565119e-07,-9.7439418610787899e-07,-0.15573745506805692,-0.087861091458912799,-0.24359854652696974,-0.71430435118295688,-0.62332824576943591,-0.73602405865182785,3.146472231074345e-29,4.291139119687007e-23,1.1739942716932469e-19,2.9490299091605721e-17,8.6736173798840355e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_009,32,65,0.002,500,0.0070000000000000001,3.5,0.050000000000000003,0.16749174665800359,-9.0047340219775233e-17,1,0.13337106487396147,3.0119406043053418e-16,5.9103989953375027e-17,1,1.7884940351120298,1.2646562603394074,0.0035026336736869719,0.0026800703659030688,0.0044103537067039979,6.024402362752766e-06,3.8010823200640392e-06,9.0155486075672259e-06,3.9016865245151638e-06,9.8236080149296762e-06,0.0013787909647943709,1.5759036850864242e-06,6.8200865412389619e-07,0.6893954823971854,0.39397592127160608,0.17050216353097405,-7.611893239393169e-07,-3.972765951693734e-07,-1.1584659191086904e-06,-0.19029733098482923,-0.099319148792343354,-0.28961647977717259,-0.72283838421493807,-0.59792703882367459,-0.73511213284913346,3.0639707191271972e-29,4.9510090399748206e-23,1.2703237665215148e-19,3.3827107781547738e-17,9.1072982488782372e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_009,32,65,0.002,500,0.0080000000000000002,4,0.050000000000000003,0.16749174665800359,-9.0047340219775233e-17,1,0.13337106487396147,3.0119406043053418e-16,5.9103989953375027e-17,1,1.9419108581403641,1.3731383362508394,0.0044159783034867697,0.0033036765634494327,0.0055149925850132338,8.9702239154219255e-06,5.5302827500296594e-06,1.3237791073718728e-05,5.6019892175832373e-06,1.4374331139407708e-05,0.0014624679344800717,1.8077053871047793e-06,7.6498760486052334e-07,0.73123396724003586,0.45192634677619486,0.19124690121513085,-8.9528684043871081e-07,-4.3143988179023245e-07,-1.3267267222289431e-06,-0.22382171010967772,-0.10785997044755812,-0.33168168055723579,-0.73088119365006787,-0.57129552505529668,-0.73392862116421997,2.975404415690461e-29,5.6712363915528302e-23,1.3433919559425332e-19,5.5511151231257827e-17,1.0842021724855044e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_009,32,65,0.002,500,0.0089999999999999993,4.5,0.050000000000000003,0.16749174665800359,-9.0047340219775233e-17,1,0.13337106487396147,3.0119406043053418e-16,5.9103989953375027e-17,1,2.1081083436637131,1.4906577052805525,0.0054912416553492263,0.0040190367664140669,0.0068048799730216058,1.298395648509308e-05,7.8314217591440159e-06,1.890221643380003e-05,7.8248377221324601e-06,2.0457807103595614e-05,0.0015312095005247791,2.017594801137944e-06,8.3521167812322495e-07,0.7656047502623895,0.50439870028448608,0.20880291953080624,-1.0233619395014146e-06,-4.5475707233200589e-07,-1.4781190118334206e-06,-0.25584048487535366,-0.11368926808300148,-0.36952975295835516,-0.7384158172973464,-0.54402346211021846,-0.73261440354611651,2.8821111761412106e-29,6.423343597169583e-23,1.369358801001388e-19,1.1102230246251565e-16,1.0408340855860843e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_009,32,65,0.002,500,0.01,5,0.050000000000000003,0.16749174665800359,-9.0047340219775233e-17,1,0.13337106487396147,3.0119406043053418e-16,5.9103989953375027e-17,1,2.2881237377693737,1.6179478111706338,0.0067568354777300891,0.0048414559543493016,0.0083123114373209288,1.8388865001291925e-05,1.0864433146058957e-05,2.6420503128373509e-05,1.0703099320308724e-05,2.8506127773108491e-05,0.0015876793392276775,2.2054771557074255e-06,8.9345160958945585e-07,0.79383966961383867,0.55136928892685644,0.22336290239736398,-1.1442641545342766e-06,-4.6859861201282958e-07,-1.6128627665471059e-06,-0.28606603863356916,-0.1171496530032074,-0.40321569163677651,-0.74543518657368368,-0.51669284306273844,-0.73129878601248377,2.7852863226925539e-29,7.1717898322043385e-23,1.3337848026858562e-19,1.1102230246251565e-16,8.6736173798840355e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_010,32,65,0.001,1000,0,0,0.050000000000000003,0.16894375143319654,3.6265187657006517e-16,1,0.1316175451401575,4.0759699717596045e-16,5.1972071495552703e-17,0.99999999999999989,0.99999999999999989,0.70710678118654757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4416147667532537e-23,0,0,8.6736173798840355e-19,0,0,true
