input_degree,endpoint,input_charge,exact,decimal,is_global_maximum,classification
67,x=-1,-67,6389128615662565696728968329135343626187740005787443941284023675262819587783315364564857066680229667048512643533581462998412597562503423058427807183696967209660511886159273909425308661763320205395374033986186932585990342704941534996787766547345801160291291392742738502199415543748959049777774246657531439126680030504675865453251999953121630768058846954243544569612933967382912/12784132990814274115494748632170863899431975503416925414640706424217336974490648994050398705025741176911419482310401703704085240559643071536496639183080132051461077635650137572306098523462046538997694054811917451281824178287183373208657276880124632411267859020425869178539141405234248173169485200478498928032433902438535599124609510430193581864699581274180673062801361083984375,0.49977019327421873252,False,exact finite column; all-order monotonicity theorem covers every larger degree
67,x=2,134,2486163703260294438233425448104106710318200164428477623723942236886736722545246208381911603192435721725329119238442086002237334451361896325867199303746190869242485034958583376411727225794546330492799098277449936222438725223578357505743329560506946427351814368821188385879397992265761465832443873401695951012610556301289278414275468409960031454477001190884961971306112/4944487655998858116683320882458508946739609029218540242690276890386598418112673835008156433526457643062214247895472489332556026793268991338405813035869937286483504394133955394885616376751322892932782618956557357939267595647651754224516120069398879453358440766923460393646876811125770482652178735207664334405390080564693229222585080240293109454796649515628814697265625,0.50281523106726278005,False,exact finite column; all-order monotonicity theorem covers every larger degree
68,x=-1,-68,67407076233805007595505538148495484462864584465301036756924768001116982303626169456553677137845993946876306458849730208804632365650977581686489558854396726750630167207391647489370686514581113879273316680053559907905370498039447309555766316164073443302001521986563920394612581744998928073336284478127751646787402813679411475399492205935447617849162473896352083209881595222008/134904817352869060668394339000543750554848067733154956595329596596665685487647843839495489012127249820052027913840085432735480449761201767435791635652568637957585423742127760761624492472811206419269512716904302229336639252118888798656125781439246585491381611487869485277780787195833785834703889629560708566272695261585712001508401114945046028736896914779208600521087646484375,0.49966396720651606866,False,exact finite column; all-order monotonicity theorem covers every larger degree
68,x=2,136,77036486359599833377540561760216650019182472802399345769850385507508247895114077661930622532763803658131161040676284810743579200098981180875328958873347794535654893188963581781291093895268951096846947100087508581555616151727216303437267877350156228428863117726514450395502739145747022343209483195521562221492865700889229229787410701627439576411583590321117154632208017256/153242882263766445287839082545108387604901250738154058987500488371827738153329621930513618718811718841407074495085292047787368931951384059942209355152482360421338989483674094011690070964950253410756735384594057814467973402634103141222407173160825352697517922932074386911526831347028155056460306281212467133213966597787631959305264424398007605532257002778351306915283203125,0.50270841439149016594,False,exact finite column; all-order monotonicity theorem covers every larger degree
69,x=-1,-69,163809646195108709482291763704587580818024916730902190946652093625370557925256518485921967808278726632094056836184876003464081460868223379643824982969736494773391650641004436321280116275123854480574338876687306501076973361856382451217317451970615242590099773720917582293308612898072069321990520227562620260740772154151623396719984401843392298501597151060149081923935699747904/327907329770112388339965802096212182005579609891537230264560260340800534798443299259503633876192512336330841571596704008035875837740731303329332953812447857225371869387799593676065372214935268157786479815541114177876648693106496131040072154885176007070292530112850646697087606833668983087272958004698656588093485562832424062060566213698542537002822427893988788127899169921875,0.49956079453896790055,False,exact finite column; all-order monotonicity theorem covers every larger degree
69,x=2,138,1484754544132661010475193532099359445636787253929811922274899116138941149515392700751701679249338630892055977593781194530846871771889759757078181949158384416970804528575400930286103084698517021681009922634268711662368963042902216010370272818414837097139970786166663450259306970677180012226521367743434191864841089513339530206941553169289966806307702707065268879993673195456/2954120088019030525585277496362271909960176665689524596978020363430635448634624317653185890776509120147124698843213549621944827367033615345309305890202232947976323147637834177261850200134551965385463782121992019620510348586545010189550199593560144207840473244259915736009798259762783631416873495537825735027869239304796613171716812736022905738764166017062962055206298828125,0.50260466734387410082,False,exact finite column; all-order monotonicity theorem covers every larger degree
70,x=-1,-70,10591811493345862966777013078832039940608714017008136777270901685601668495052567652835273757075077186491205202162893576294185572219708576830849345288663480351966478017085645711519634158874099556007689401079575699689888177959574495213885672665033634552273783153301826177423835425932567723742367064041904472676425358829895642048744730447142527826389802198356978984261951024/21206502874766646424104475845496539652476257635920894694670824263280827147137190485656452118689924514953088921804272663909348394510832151305303171812474247523934333165698596724170161988791021823848513077689432604144501516009795424558078388436208307585304897940173723692336362259282172154043065960350315149853371680441868196771606873418658523178237373940646648406982421875,0.49946054547017876279,False,exact finite column; all-order monotonicity theorem covers every larger degree
70,x=2,140,261672583155931748512645758478200612101717954393463936252459328038836443907767385895093864159975892383455493538613369364598904028254179715542035522677786437335136501690135491304071591147217924394194062373669252632075826898743670680611682933012793184321320581210024807059304903659740576677307989597468842005229065594670588729858468120992066854721532104868186769598165422064/520737459480380984414121017983859473688583659726501969724694684687229199946368788592230657581163701978292516857638250969329555020765989493163555663395200966976609736624376652893511755502535091452280154463262733946214981670907198758592813760489115108483598049419821437334037339922373338449279730804157738679732793486405874609613902113947059291376717737875878810882568359375,0.50250385946315889729,False,exact finite column; all-order monotonicity theorem covers every larger degree
71,x=-1,-71,14217756032194722861739271712383493234668192218374874033310696243995316989324285621624877972911760713371088186398905580811196882503318353578350049353286322216885547335222211747442733739545671102925491993047518615685838980007666345393508569747397736304393839874370806514467440695417466251782238841632060466502849492573521259079749974574596834622106614880898595629401117824/28471779562176372605968474870082422452573247076289364979261147574973165074488714274354313794788497396241170766864133221575625219838924278998094855185198198264402159512749139013073645979274292026740888508401645413033362220655848064396860169740678588295184041718781243839889190574007815285696774713725709620753477029918963487972066207787324998434996814467012882232666015625,0.49936309745395918158,False,exact finite column; all-order monotonicity theorem covers every larger degree
71,x=2,142,174176973310319947737443323615843858666262341826654674036984732305255266920459382982333019271582004854865731619408240274458772350962465403513149291474130251655202989613898265158243832694794361578828439973778238603315115769675777085493262403587934323146799449869522662292599280444456953360876069114535932225828635939842180850726938686471745969316839210324084004156482182016/346685786433559360555027899888650673393097773223052855923944561648202657083480226752431938560071703589524844043580916286244377676862195632506213824902119237690073354067004222100367336335869320560903760072890623558700351745632973490008826772724733398653123331516924557344533085224683397890543080337718934793880573246660320118248100294822133804473196505568921566009521484375,0.50240586757859517775,False,exact finite column; all-order monotonicity theorem covers every larger degree
72,x=-1,-72,118222634209420409213244035741209321869148221905140555631535671570487870102521771607485817743501894999527121824232316797239577558635537803578192071804585624952943571228439724619081741718635586017696369286449302712663983985600310614554929232348131261150890176345927058897054515512760738931211960177036770844644144114382347799526134420181107632196337181620449201036613693428/236791773066504712694835464039246016478957512336206655740159385299583916824823168622658834487903520119106946694422761536174541240755278808508235269673722416802772053185809269569395020587364047684214621403222234325991255768791089032954144122106711476986935944657369047992039848276300385556990887953948870673851378676055975630210964112676297332882313639856874942779541015625,0.49926833469935083532,False,exact finite column; all-order monotonicity theorem covers every larger degree
72,x=2,144,3061307898332202653462116234247128776592998492087128486224320094638429074830976506370731745383952949406623205230898456715569024397601471265726584858666426197421899763809738389948805730895074315471760016340469449222643615718313415600228130063968537928255577360043682138791032133479818864823787164141675354294929590678323247758860542943787411656131372777944961640587738804/6094452414141050358121942263408089564116295044434697354266500186618292900073917083194609048339010875633009927477296436273167728104812574481379564379549666722481892141003251759162081509153751384213935641890842189181193651299707878437614506595339090117052337558664237895589223966935540369012320405594415378297493110934271814713527638807111230789814726449549198150634765625,0.50231057530763612018,False,exact finite column; all-order monotonicity theorem covers every larger degree
73,x=-1,-73,536758186967933469189142351481288060240709054385581596368857778204235634875262323978699235554755176191791296395886018161907040596804671033585803721157656202248269671002419161760195535974410442552702854673360201587811892493100127153120192078432740947184941376570072307718672722020853863095936269473393072045095710131949144021263163112343698450039624860066418630343772151232/1075288131111223573440405453816798683205186498785879614752212916074263160186491643840786196463616991998212732498414755486740669789100150561794948609345059559927373462506200122384815013997415222366738256917971025935039253144022703721984134065888929860254930635807628708131313969199585587619424970258287160998533367183425360453247351076588866902739027864299714565277099609375,0.49917614771143914432,False,exact finite column; all-order monotonicity theorem covers every larger degree
73,x=2,146,43056630036532234239433412683380855898586784235056448462715565761413747511005408966166322071174467067272733313383678062891823260702536858404030179388603470457283637635267465293178409502287556093287897115683757686922472706539005308668541606801413573368898669958839954268296503601458078937972705470767387937441918226553586004036964727310791588272300820839096841283767104/85732970461782490061799805434251063997524472393923400122820290749241267068930807973460926746122479065982001850083955197588354632629843304539061370510442373891470032514013301256181931431795753569027855714572845013322768155972900929437481083393655385422189489720567529339469453831004530503989909409531428892242563946544309501991872057846677535053458996117115020751953125,0.50221787259460171082,False,exact finite column; all-order monotonicity theorem covers every larger degree
74,x=-1,-74,193144752683126916430975283166357417658417240319187626150321232232437228715479198549719819167476698164214592013646256929285134439226550295842809934829819301282659350066973090280653096576452794657167281056817015941415225823287878558733577558177616741832453491905119824648850751506190773858550627654889943240783308688463074236552826767289616940188778526849473818967661722992/386996600113503876368962859468312352984182936673871990863498795448894213317429744794504621143194658390390385668794351601081013161955097773796687606601148459301383475297997304320313249122357408796995462327887455162174774792805182285994289844385928679469084624842347069302552599126625448097152946954726014356881871875479363849300727846991510006091630202718079090118408203125,0.49908643286912257597,False,exact finite column; all-order monotonicity theorem covers every larger degree
74,x=2,148,319305678873740530018705301893115134754933389135040661809739291675590510767551625187897446750267763686095106535698300732385942045886021369442216577838630655210307530132677298768029807473523358749941374695014556456819863394395651289912446728554816143129237511550650494999754934432519160912403317590498432132183554405106743799458100042832481875070291938774640088797289168/635905382848460285822624825098556373473984808556379808718590860419932731139530029289381690869164155100477156155465498323740150094334423469366662899857486389331556773631126377661222786487964671129853620316699996034047083013622019391416201009049228024820982553393290508737949298968213901668378591321314468643982560966529851467755017624394753283922909758985042572021484375,0.50212765528646707835,False,exact finite column; all-order monotonicity theorem covers every larger degree
75,x=-1,-75,3400951351382612761413712078652699200570902607895416209981340197649081712103199855236067198848324603137907640548971510031703062898739967879626273716382641095244264929344110934656613568414435162763959603453929887838757627690091778321290346158871778841712447963456753284243479223036538593627621086893557666675983842859759226814944244212130198754048811118761990811168236672/6815546171643983526575572959666728428879683319120992933619312496868210532913091163276712742377924848178784345327355848525547397644846793493403295926071814865031238046406065568121955660940360931186675159296020678767822911771081806573102314878891830386380418152394533168439876776079810996649139795159644693695226950309647080648313942352611860542310751043260097503662109375,0.49899909203641512612,False,exact finite column; all-order monotonicity theorem covers every larger degree
75,x=2,150,31555452806604466841317140759991719386063986444975015380394608412232439373652940759634422311982438796348472624280199497164378727879797306273056535354740528857007151496840369938109573787683361483761734518646112394969009845786803460855259146173771325025601020807897036038393916097967869751416355051496661491985438072917851069509763649021849588841830979637385881690860112256/62854481360716736967308061739148717733001523943004712610044770804451274914642951839107461957485306933204344518018948380846714889391364873328052617984884514866399195316855938017124702206449995254277115357952190704192144630777754438396388014994224658007730522960971805886723308046069368080208733666472278841855981875077856410423339690585198269445754704065620899200439453125,0.50203982474233299627,False,exact finite column; all-order monotonicity theorem covers every larger degree
76,x=-1,-76,160948421336287175415821008332772132398076300186067237136416579559010196853986240425560186469369033491522324930905383684070634023583484979365145316211643831903262333831186293446880963488324090073674382830413661031116779296401007942612345038261277637517544681509507213760250594358041507402077337404651183289552383271581677204219790197953699172284449637045888720747751046456/322597503672552789070620846674438783066729675866414915713805942870528066614889322353034986867888164723399781466653543014279496948862965409465170721445599331267942889871280476577957908675488386238839499353728131097674914495713640329517885507420689469907226194004987745445103071097375895775905752261695470877075403663479064358133034835784958005433509242720901966094970703125,0.49891403220421437492,False,exact finite column; all-order monotonicity theorem covers every larger degree
76,x=2,152,382811347746303934288809361602509209862387961300012723190815184526859377695609259312915362560901984362513292383191171153682615258746374978851289537559907377999174592910685540136002153078745700069958359971871678643976329762456998940956853164458968514351383093269398548876275677559525354427423798287121715911989350423501748403954923980666807710821646646291919034279137288/762641852653789099457732498048318636091559517414692472136657075344037982541109509108829756188860909511583407722585208071582735103694953686678890594434040972264640401586951481271768105615811787798674939370515676353841405427219007871200674958441346264556090293155999398215373690537531668500959225204953831860698353814371310539321595356465621762254158966243267059326171875,0.5019542874735016813,False,exact finite column; all-order monotonicity theorem covers every larger degree
77,x=-1,-77,32088829029873317332661764781396060981267794085455884132462071268478101012820517374362265846443935148698295421167000701201288725571689389538414238753143355822913973769213235135518548646447630381716121124333773426425359018407861334592935867468824637542728701764876938542658183522511979339872887227020391284402753805853635361149363094298121517260286394864509995134912/64328035758540925197304223771013002298121227123967009642446175507266945636246841467767587277076715302740806291957269937801794402785901168515083825944713803852629363515601543736223451426939019441671239465465836250148291526524588381423391310716019820526396940583919579834977937194562164245860758887444333897607379016059782014282097950541583486483432352542877197265625,0.49883116515978553895,False,exact finite column; all-order monotonicity theorem covers every larger degree
77,x=2,154,4552096554546528572135152473338615721224708267893733781198480467265360655477868232949530421643490758474963575233703678320399523510960465426757290487112939396012065074112999174539226000122903419447366237077335564800329102298461381405706335387595129624631188254464085809496649642464265084140385815738299829883242529220686697638456150196647967088424516596962130214603968/9070253041954270452819895551712833324035093024479348359584910746524639334710804646955229806067816857686453687165975061230053010792812064760626819458204646343220740255699817666807506651198401741275644764630682911270909105239966961780698174810958794694221968622332660756731889144433265158666367003129651079562640441264429264013775811026363271594163961708545684814453125,0.50187095481139265551,False,exact finite column; all-order monotonicity theorem covers every larger degree
78,x=-1,-78,44310160928898355563759663829469317989408287489733250367499131744174252847333877423068025986550892966776436252252038912021501233971430486330710435496829667648365665473109432503256777273101244763324521194235882016498700736377260065086760238042610564220108142532773356156160225767146481326981500675429289963858364488873013810280618274225372025924754993168162291593895664/88842355396362211814514422094342834236634256907582749121225410017612869301743902498233318464932286795155697840624648759935050758978136561971399305836584102557287856097439607458737634848346860177953910914649102675688700358998946841273824855658910903691004307530260937350705397241003897063529111364760186691503184364196886574067783814978582768162596039474010467529296875,0.49875040718149066254,False,exact finite column; all-order monotonicity theorem covers every larger degree
78,x=2,156,638982617931607509248954897714281748844837141387739317877813591439099993164908786757460223481127375230703905285889108818893843809608786991596887277944439543354785644512919716788934382666057589597703340563899220476019125881957731778956946776966727526867602520426572577358601458137474183955987823696437912256610750271952060455260584752687570479769565669346506174667258736/1273407094014525036008040050018913957391757682342019404070897543585784459991662602474677564664029444063898335715619965559069060878686624054923390050324372136654459270729967706908572766159638329217339389776637138351538038478984904724924822931111056286237728407933740102026777360454389191243917262894896009244878975886822040894971568014693019676997209899127483367919921875,0.50178974260082065406,False,exact finite column; all-order monotonicity theorem covers every larger degree
79,x=-1,-79,16047514484977977024431129398181239397339269153602671304611183204540833607694847278238988277823824328769151138635636664323051820953391931656153252984507104889089940918210826994818081373025622217386300016728330980425882238611526187559508735902179324939725343714790059154451222959070229645075912771324224238931498735767995038356261541886285538769521729717469276824168768/32180521109586739403088657529602010066698627295388920116157901731523928129574978648630604350760677841451846701305810249610869768683651348701928147780720059057342982530139287008136518047798246737927912227420493035142993825532552874292928113803653622565545422127034114604124203848364085594702352346026481888627312363124770134658984843678553033896605484187602996826171875,0.49867167875654261344,False,exact finite column; all-order monotonicity theorem covers every larger degree
79,x=2,158,756322966245314306122021055286513562082038480409407406660429276884285772022233105966646004586643790393856321167250406765440087929582411730613214386539541427113159579455441869026848499388619515879611422887000863172864233734368476040929061130141841408506918706967987915902791878787274640031051711765598254230007595484226801877987569827370711251922063860687198408540864/1507488600178085740524091196702223468087701859365876629521914870117845646023450412885909069470399542708352090924507564925635014328579873477713242695109224601602207079421933305452775332475256622256785667641455539005924217146511381258011731231220320685416568361351578732907095882946981942299258472268371780303486177289236231627463091786722770848427899181842803955078125,0.50171057091640147707,False,exact finite column; all-order monotonicity theorem covers every larger degree
80,x=-1,-80,189178210141245399874524157631378777405054725660052755780182818303879415678198122417538081175988783657107922353848056953647299204162940806601970098619128804017801689088610189854930894507181994330436530531127335839259451238139380402604766914393045954591327737262037829798402654567829309501419725034410253025992067970027606042687912642547993717112397467423551165035498/379422670593345945215718560321626891256424803223535193375657269617978822233187792345620300417212665576846920742164053447238093868652741879200730282705492105815689118641301026048517673240359534725704753710501864876629656110127982465717158000464834912647826943733248351224453304798652144027699522158917897744623616161935506234555159910115662569296546280384063720703125,0.49859490431978176206,False,exact finite column; all-order monotonicity theorem covers every larger degree
80,x=2,160,262085884149758935300469984195474035110605483566198044388421561795683907902383888525105173626196265859677812344716820254457781341731750640417523395387601545893154322179116057758715927485986724348158328788729094355682008858135451698989387399096730250349451604475483174192105526753136847825448686562182813914832450035450856454025237265794217315347636618859734729712401834/522465017407037366562044457562880229260096954038807961278280060263956838215099590059919153674501840499318209861959901596846855257134825567659405599285462629708203916369071512868808836051975079317295445859361067935119036463646231855292526566640077674716057701520682979636072200707744002326142242012829945194346719454985192084982455196229267357921344228088855743408203125,0.50163336380007894633,False,exact finite column; all-order monotonicity theorem covers every larger degree
81,x=-1,-81,19534445006507565356315088027284854601030012592367076703789264852550712607698370000938390134336705537813897317121300037751020684615986783185935734647035389278570670092270717787814897339758785726067500743904242219989859674391508548974325003970598838017960376879509002688040938412714715141324855808431833957970865291528125013777757040184485683833845362600036524865368401088/39184876305527802492153334317216017194507271552910597095871004519796762866132469254493936525587638037448865739646992619763514144285111917574455419946409697228115293727680363465160662703898130948797158439452080095133927734773467389146939492498005825603704327614051223472705415053080800174460668150962245889576003959123889406373684139717195051844100817106664180755615234375,0.49852001201167106537,False,exact finite column; all-order monotonicity theorem covers every larger degree
81,x=2,162,2183721123423389824900864332033106372889337024604667031654332991358550451164847762491694149200139088232676421304981904384810863486265624055569065479028550350984204825187691889837682549012010873136043486124700678590357730958021843932648478962961819715973522263792475632139305124163750166200377176470629639162226218231956378496493169498860643178179694241770624832224308928/4353875145058644721350370479690668577167474616990066343985667168866306985125829917165992947287515337494318415516332513307057127142790213063828379994045521914235032636408929273906740300433125660977462048828008899459325303863718598794104388055333980622633814179339024830300601672564533352717852016773582876619555995458209934041520459968577227982677868567407131195068359375,0.5015580490179573081,False,exact finite column; all-order monotonicity theorem covers every larger degree
